"trial","k_CC","K_CC","k_KP","k_LP","k_PV","k_PC","K50","C50","w_K_HFRS","w_C_HFRS","k_P_CD8","k_CI","K_peak","L_peak","C_pro_peak","V_peak","P_peak","CD8_E_peak","mortality_prob","dialysis_prob","ecmo_prob","mortality_error"
76,0.623903316940377,54.4343741274921,0.219432085640985,0.104002045393469,1.24424976491476,1.63243716793673,7.88105921728262,59.6844467196613,0.131970426916812,0.0253529521852263,0.00433469175504195,1.33374188887515,0.170713190929169,0.0118210796341423,3.15042664317515e-05,4284.58086453359,0.0831256405187768,1.22692541685136,0.00226717410069981,0.0212019394332437,0.000118196824200709,0.0917328258993002
58,1.07371795955578,333.528385126162,0.0815657637883506,0.152824285198064,2.08393271451737,0.378070744177206,16.6202478016041,42.3978200317684,0.240418986037183,0.109178422380541,0.00119827544060111,4.15740235115728,0.168256904121191,0.0277993941609164,9.78830323062574e-05,4284.58086453359,0.13381322571132,1.22692541404508,0.00223048601020735,0.0100221495047032,0.00027791668245517,0.0917695139897926
35,0.607082239498967,121.584210776762,0.0792611943248509,0.722813244252645,0.433256154734473,0.716931576607604,4.52297349711601,46.1176442763998,0.0795581085198725,0.0958800229188928,0.00530338860354075,0.598542083236222,0.168609095568796,0.0327109828384734,1.42211487983746e-05,4284.58086453359,0.0325014009229343,1.22692541404508,0.00218191764636773,0.0359386395182926,0.000327002862534489,0.0918180823536323
66,2.11133475419533,226.422992261582,0.204153402730175,0.1249992704588,1.84858735378683,0.0800215220722282,6.80876621235242,177.664050688074,0.100569818387849,0.0230492480967116,0.0293213867396217,1.58530933788242,0.18552201863623,0.0254886645962822,3.74181279109013e-05,4284.58086453359,0.14520916839697,1.22692541685136,0.00213073501602589,0.0265247888719059,0.000254821695315584,0.0918692649839741
65,1.32254176126283,172.301907804455,0.229962199248151,0.139390443701323,0.680176063131937,0.103795567521202,23.0670044354657,30.9437281979379,0.259406180525392,0.122683254729066,0.0191110608091237,8.65862317049099,0.180245826416642,0.0125778358881727,0.000203697978873179,4284.58086453359,0.0620483793478124,1.22692541404508,0.00202858079627148,0.00775342564759946,0.000125762540675752,0.0919714192037285
99,1.3250311081587,470.1413553139,0.315142532376557,2.94593054265001,0.983660186901925,0.0787191541260813,14.5153628542091,58.816683117144,0.183368448052186,0.0974657706691082,0.00580986354237477,2.03824811580409,0.173219206819541,0.274784819440888,4.80658377001856e-05,4284.5808645336,0.067916743755327,1.22692541507581,0.00200946242632197,0.0117927793234121,0.00274031821594708,0.091990537573678
40,1.23822522024043,363.911701397478,0.180445040179985,0.100488888347752,3.75794995945054,1.67374026748521,11.9385065015733,110.56903603407,0.14558461200791,0.124130953396801,0.00196754110333028,5.26532106169325,0.170310158054247,0.0329362965426487,0.000123928046363682,4284.58086453359,0.241133578915273,1.22692541404508,0.00180751469587483,0.0140649712388565,0.000329254521181011,0.0921924853041252
22,0.930435308150024,169.71259825298,0.054117105166791,1.51309371600487,0.285280342088429,0.366234490005408,14.9652052655675,171.15375371276,0.17998416591219,0.0256404448556665,0.00337647837149068,8.49972790039105,0.167847711368357,0.0448103031410024,0.000199962660139823,4284.58086453359,0.0212901647781015,1.22692541404508,0.00179517631728551,0.011091463938187,0.000447902325020407,0.0922048236827145
17,0.672732123466493,67.3068534194518,0.0652715345479307,0.119806033328798,1.10804793809945,0.0756649143832521,24.2763975452889,234.789221714841,0.24418863053451,0.0566935757215448,0.0280159393956203,1.88391468451,0.173090248833273,0.0168717533546774,4.44377588805687e-05,4284.58086453359,0.0977398550968865,1.22692541685136,0.00176284816289141,0.00707950408985196,0.000168689072742485,0.0922371518371086
42,3.502378177679,130.395801714443,0.304036772937452,0.186525550747071,2.30299070260449,0.154108956922137,4.78139930179308,32.9009974867681,0.0638545285533128,0.0285782221357972,0.00763339297279328,5.67887717672442,0.175641798926009,0.0391364986476194,0.000133649946275915,4284.58086453359,0.153497722521474,1.22692541404508,0.00175823140270729,0.0354327905210489,0.00039121187984413,0.0922417685972927
