"time","C_pro","P","PLT","treatment_day","arm"
8,0.280472564517598,52.9269569358531,83.0256690457252,4,"favipiravir"
8.5,0.269961175508778,43.4950826296968,87.1894999381905,4,"favipiravir"
9,0.259367632557469,36.0822177195465,91.6769421070048,4,"favipiravir"
9.5,0.248711149875783,30.2337769198491,96.3718271231663,4,"favipiravir"
10,0.238010743051262,25.5990935001851,101.186103910728,4,"favipiravir"
10.5,0.227285079861812,21.9070839813826,106.052273858824,4,"favipiravir"
11,0.216552352154104,18.9478143222001,110.918434220894,4,"favipiravir"
11.5,0.205830167438595,16.5584967812155,115.744848979282,4,"favipiravir"
12,0.1951354587455,14.6127953764349,120.501448402269,4,"favipiravir"
12.5,0.184484411273291,13.0126160202248,125.165920689925,4,"favipiravir"
13,0.173892404384514,11.6817777817295,129.722203138198,4,"favipiravir"
13.5,0.16337396754479,10.561119046062,134.159259828033,4,"favipiravir"
14,0.152942748855031,9.60470477630725,138.470076919472,4,"favipiravir"
14.5,0.142611494893201,8.77688253313739,142.650831093464,4,"favipiravir"
15,0.132392040661933,8.04999485846977,146.70020036031,4,"favipiravir"
15.5,0.122295308535302,7.40260040221341,150.618794260324,4,"favipiravir"
16,0.11233131521977,6.81809000214354,154.408685146169,4,"favipiravir"
16.5,0.102509185905767,6.28360971882366,158.073025248821,4,"favipiravir"
17,0.0928371750184572,5.78922261917344,161.615736386478,4,"favipiravir"
17.5,0.0833226933423978,5.32725636102237,165.041260887241,4,"favipiravir"
18,0.0739723419322404,4.89179543502005,168.354363761176,4,"favipiravir"
18.5,0.0647919544429128,4.47828607594858,171.559977463943,4,"favipiravir"
19,0.0557866520838916,4.08322897563222,174.663081776363,4,"favipiravir"
19.5,0.0469611399169833,3.75052620255162,177.666250690178,4,"favipiravir"
20,0.0383205489026508,3.57968164967281,180.556600557045,4,"favipiravir"
20.5,0.0298701066856662,3.61887366892532,183.307794217583,4,"favipiravir"
21,0.0216153634385747,3.8593176457447,185.889346928618,4,"favipiravir"
0,0.0394620415268602,6.345027023202,248.397468750573,5,"favipiravir"
0.5,0.09232752936646,15.7199265145483,245.964099865072,5,"favipiravir"
1,0.184474873601713,35.8713166465112,240.29394380649,5,"favipiravir"
1.5,0.288714486859763,70.7087330059199,228.82315761938,5,"favipiravir"
2,0.354311611317968,116.159619163564,209.946335351102,5,"favipiravir"
2.5,0.375134824792166,162.174374096385,185.045795248604,5,"favipiravir"
3,0.374733058246063,201.568024317873,157.763963463123,5,"favipiravir"
3.5,0.367869554090796,232.285920021856,131.65670967124,5,"favipiravir"
4,0.359297093069886,254.948982517125,108.906120009065,5,"favipiravir"
4.5,0.350177263563358,270.910573448126,90.3198037176203,5,"favipiravir"
5,0.340771790137115,281.501246507928,75.8085647712236,5,"favipiravir"
5.5,0.331146275078117,257.801204805894,65.5234918214596,5,"favipiravir"
6,0.321326965137495,211.222417778006,60.2092155488742,5,"favipiravir"
6.5,0.311332634009296,168.401481271581,58.558300960956,5,"favipiravir"
7,0.301180886630841,133.66392780036,59.2862370722674,5,"favipiravir"
7.5,0.290889868515724,106.360349079413,61.5694339571452,5,"favipiravir"
8,0.280478294036345,85.0611309141511,64.8995183308342,5,"favipiravir"
8.5,0.269965248590877,68.4530776680848,68.9508596941349,5,"favipiravir"
9,0.259369979101718,55.4793076938115,73.5032283905827,5,"favipiravir"
9.5,0.248711701965513,45.3177619878453,78.3996012306089,5,"favipiravir"
10,0.238009432800692,37.3342871532474,83.5230648682228,5,"favipiravir"
10.5,0.227281838025511,31.0399097830381,88.7838350485364,5,"favipiravir"
11,0.216547107280105,26.0569744665459,94.111663828903,5,"favipiravir"
11.5,0.205822845402778,22.0932488760067,99.4511546861022,5,"favipiravir"
12,0.195125982570101,18.9222478508206,104.758673611919,5,"favipiravir"
12.5,0.1844727011837,16.3682426647718,110.000157440391,5,"favipiravir"
13,0.173878378095588,14.2947845666114,115.14944656311,5,"favipiravir"
13.5,0.16335754079516,12.5958784378866,120.186943638849,5,"favipiravir"
14,0.152923836229675,11.1891697006717,125.098493063803,5,"favipiravir"
14.5,0.142590010994189,10.0106709448965,129.874425039905,5,"favipiravir"
15,0.132367901706971,9.01067239098273,134.508733233677,5,"favipiravir"
15.5,0.122268434485437,8.15056615335275,138.998367365697,5,"favipiravir"
16,0.112301632562776,7.40037785849111,143.342627760321,5,"favipiravir"
16.5,0.10247663125168,6.73684689786602,147.542651296379,5,"favipiravir"
17,0.092801699700218,6.14193279748844,151.60097914719,5,"favipiravir"
17.5,0.0832842692595647,5.60165286400726,155.521197115094,5,"favipiravir"
18,0.0739309689322455,5.10517755183927,159.307639693116,5,"favipiravir"
18.5,0.0647476696077214,4.64412643369418,162.965149400809,5,"favipiravir"
19,0.0557395413906804,4.21202039508482,166.498883484021,5,"favipiravir"
19.5,0.0469111343591395,3.80385558162549,169.914160717066,5,"favipiravir"
20,0.0382665088114956,3.41577239033184,173.216341752381,5,"favipiravir"
20.5,0.0298094974823608,3.07465756431418,176.409219539324,5,"favipiravir"
21,0.0215443571063084,2.83295963739068,179.487302426664,5,"favipiravir"
0,0.0394620415268602,6.345027023202,248.397468750573,6,"favipiravir"
0.5,0.09232752936646,15.7199265145483,245.964099865072,6,"favipiravir"
1,0.184474873601713,35.8713166465112,240.29394380649,6,"favipiravir"
1.5,0.288714486859763,70.7087330059199,228.82315761938,6,"favipiravir"
2,0.354311611317968,116.159619163564,209.946335351102,6,"favipiravir"
2.5,0.375134824792166,162.174374096385,185.045795248604,6,"favipiravir"
3,0.374733058246063,201.568024317873,157.763963463123,6,"favipiravir"
3.5,0.367869554090796,232.285920021856,131.65670967124,6,"favipiravir"
4,0.359297093069886,254.948982517125,108.906120009065,6,"favipiravir"
4.5,0.350177263563358,270.910573448126,90.3198037176203,6,"favipiravir"
5,0.340771790137115,281.501246507928,75.8085647712236,6,"favipiravir"
5.5,0.331146601285191,287.837612014122,64.8458769648993,6,"favipiravir"
6,0.321327618876611,290.812896710486,56.7712784891311,6,"favipiravir"
6.5,0.311333340090925,262.875184864759,51.4456943645785,6,"favipiravir"
7,0.30118154205854,214.57895455722,49.440812254794,6,"favipiravir"
7.5,0.290890455110249,170.78694372962,49.9560954708349,6,"favipiravir"
8,0.280478804718781,135.365798704319,52.1526264990507,6,"favipiravir"
8.5,0.269965678099078,107.536955942893,55.4774458544229,6,"favipiravir"
9,0.259370323004385,85.8233977914688,59.580096330226,6,"favipiravir"
9.5,0.248711956351449,68.8867915130655,64.2290176264971,6,"favipiravir"
10,0.238009594049993,55.652795655109,69.2618438131511,6,"favipiravir"
10.5,0.227281902643208,45.2857265853831,74.5582532595262,6,"favipiravir"
11,0.216547071786198,37.1404480945325,80.0252223977048,6,"favipiravir"
11.5,0.205822706265247,30.7191131504864,85.5888406172004,6,"favipiravir"
12,0.195125736168517,25.636938532778,91.189573485481,6,"favipiravir"
12.5,0.184472343795005,21.5960042500523,96.7793381057682,6,"favipiravir"
13,0.173877905897361,18.3653108438324,102.31953287739,6,"favipiravir"
13.5,0.163356949884565,15.7655598508399,107.779575653699,6,"favipiravir"
14,0.152923122658361,13.6574859223818,113.135723006879,6,"favipiravir"
14.5,0.142589170820972,11.9328736381268,118.370058881388,6,"favipiravir"
15,0.132366931071504,10.5076178814315,123.469600695075,6,"favipiravir"
15.5,0.122267329707329,9.31634952107641,128.425500482032,6,"favipiravir"
16,0.112300390271914,8.30826597914425,133.232332032115,6,"favipiravir"
16.5,0.102475248557041,7.44389261988536,137.887459992069,6,"favipiravir"
17,0.0928001744062507,6.69256509239639,142.390487886819,6,"favipiravir"
17.5,0.0832826001413117,6.03047108761608,146.742781346865,6,"favipiravir"
18,0.0739291560831705,5.43912671271431,150.947061704118,6,"favipiravir"
18.5,0.064745714877584,4.90419082943363,155.007064117176,6,"favipiravir"
19,0.0557374489356338,4.4145423812077,158.92725372722,6,"favipiravir"
19.5,0.0469089113334599,3.96156251169731,162.712593061822,6,"favipiravir"
20,0.0382641662437485,3.53857634114239,166.368353940795,6,"favipiravir"
20.5,0.0298070424791713,3.14041958891056,169.899967397945,6,"favipiravir"
21,0.0215417601564695,2.76310385951499,173.312905476609,6,"favipiravir"
0,0.0394620415268602,6.345027023202,248.397468750573,7,"favipiravir"
0.5,0.09232752936646,15.7199265145483,245.964099865072,7,"favipiravir"
1,0.184474873601713,35.8713166465112,240.29394380649,7,"favipiravir"
1.5,0.288714486859763,70.7087330059199,228.82315761938,7,"favipiravir"
2,0.354311611317968,116.159619163564,209.946335351102,7,"favipiravir"
2.5,0.375134824792166,162.174374096385,185.045795248604,7,"favipiravir"
3,0.374733058246063,201.568024317873,157.763963463123,7,"favipiravir"
3.5,0.367869554090796,232.285920021856,131.65670967124,7,"favipiravir"
4,0.359297093069886,254.948982517125,108.906120009065,7,"favipiravir"
4.5,0.350177263563358,270.910573448126,90.3198037176203,7,"favipiravir"
5,0.340771790137115,281.501246507928,75.8085647712236,7,"favipiravir"
5.5,0.331146601285191,287.837612014122,64.8458769648993,7,"favipiravir"
6,0.321327618876611,290.812896710486,56.7712784891311,7,"favipiravir"
6.5,0.311333360729419,291.131178905181,50.9515076283684,7,"favipiravir"
7,0.30118158512469,289.345461250136,46.8477863599398,7,"favipiravir"
7.5,0.290890502703105,259.472649018604,44.4265877408735,7,"favipiravir"
8,0.280478849344768,211.312559587823,44.3133933649969,7,"favipiravir"
8.5,0.269965718338657,168.007135248362,46.0520941509281,7,"favipiravir"
9,0.259370358352587,133.040917939938,49.0733339086175,7,"favipiravir"
9.5,0.248711986468781,105.574470409007,52.9819160234999,7,"favipiravir"
10,0.238009618662151,84.1384446608959,57.517413566204,7,"favipiravir"
10.5,0.227281921512121,67.4126483130937,62.5010694561789,7,"favipiravir"
11,0.216547084693425,54.3390392960938,67.8026715025546,7,"favipiravir"
11.5,0.20582271300127,44.0945917443925,73.32220474709,7,"favipiravir"
12,0.195125736526202,36.0436402352884,78.9798913872434,7,"favipiravir"
12.5,0.184472337565997,29.6953823653354,84.7107008210163,7,"favipiravir"
13,0.173877892870562,24.6702972842974,90.4611867842353,7,"favipiravir"
13.5,0.163356929846159,20.674422502897,96.1875145162539,7,"favipiravir"
14,0.152923095393143,17.4797531999579,101.854085310809,7,"favipiravir"
14.5,0.14258913611491,14.9092673799742,107.432457912974,7,"favipiravir"
15,0.132366888715621,12.8254350008234,112.900421818344,7,"favipiravir"
15.5,0.122267279503079,11.1213647013059,118.241158744316,7,"favipiravir"
16,0.11230033203834,9.71396087529711,123.44246906724,7,"favipiravir"
16.5,0.102475182140133,8.53862220354284,128.496058475913,7,"favipiravir"
17,0.0928000996909423,7.54512764201573,133.396886921271,7,"favipiravir"
17.5,0.0832825170667908,6.69444029548631,138.142583012664,7,"favipiravir"
18,0.0739290646622275,5.95622252649955,142.732925575487,7,"favipiravir"
18.5,0.0647456152209841,5.30690311520622,147.169391880108,7,"favipiravir"
19,0.0557373412827461,4.7281734374188,151.454769938754,7,"favipiravir"
19.5,0.0469087960907529,4.20581737304803,155.592830607757,7,"favipiravir"
20,0.0382640440335119,3.72880110104417,159.588054117127,7,"favipiravir"
20.5,0.0298069142025896,3.28856570110138,163.445405021923,7,"favipiravir"
21,0.0215416270814697,2.87847908439922,167.1701492808,7,"favipiravir"
0,0.0394620415268602,6.345027023202,248.397468750573,1,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,1,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,1,"combination"
1.5,0.0424996642107764,44.8905717069866,230.921981290143,1,"combination"
2,0.0325104610780121,39.2023236691071,222.476301124454,1,"combination"
2.5,0.0307493090614038,31.880629299891,216.232121387865,1,"combination"
3,0.029663552138704,25.5578432439018,211.912427531849,1,"combination"
3.5,0.0287615932139677,20.5171804697497,209.066483875827,1,"combination"
4,0.0279665105436466,16.5784894032978,207.317046958969,1,"combination"
4.5,0.0272372492176766,13.5133841827752,206.378968444178,1,"combination"
5,0.0265471722336853,11.1266671789717,206.040552615258,1,"combination"
5.5,0.0259136518129172,9.26447072716537,206.144274936094,1,"combination"
6,0.0253451785427288,7.80808572600537,206.572118988933,1,"combination"
6.5,0.0247489649802958,6.66586923388849,207.235115581726,1,"combination"
7,0.0241551826393954,5.76703511730967,208.065931198558,1,"combination"
7.5,0.0235297402227549,5.05685091820004,209.013497852901,1,"combination"
8,0.022905427398392,4.4929314118186,210.039078396226,1,"combination"
8.5,0.0222501436027745,4.04239556163921,211.113343675182,1,"combination"
9,0.0215953925325142,3.6797125838075,212.214179242863,1,"combination"
9.5,0.0209108753931818,3.38503656231957,213.325019291982,1,"combination"
10,0.0202266110719346,3.14293979667583,214.433574728236,1,"combination"
10.5,0.0195142046541558,2.94142054650655,215.530852566535,1,"combination"
11,0.0188020485275343,2.77114883352883,216.61040009793,1,"combination"
11.5,0.0180818363633245,2.62488092419725,217.667716576373,1,"combination"
12,0.0173803930223393,2.49711051931227,218.699783480739,1,"combination"
12.5,0.0166681928847769,2.38351181602088,219.704701681174,1,"combination"
13,0.0159438065271077,2.28066993116011,220.681438462246,1,"combination"
13.5,0.0152076120258647,2.18592733788022,221.629619557652,1,"combination"
14,0.0144601171773996,2.09722751115747,222.549362035391,1,"combination"
14.5,0.013701845729441,2.01298494036664,223.441143336448,1,"combination"
15,0.012933321569144,1.93198191561296,224.305699535597,1,"combination"
15.5,0.0121550589262429,1.85328752744115,225.143946690392,1,"combination"
16,0.0113675532276412,1.77619426696725,225.956920321983,1,"combination"
16.5,0.0105811596121409,1.72750223066947,226.743976627028,1,"combination"
17,0.00984724594239272,1.77855178548184,227.492245198004,1,"combination"
17.5,0.00923661860032765,2.00422209954699,228.173459541565,1,"combination"
18,0.00884686333312388,2.50760204168719,228.741067276554,1,"combination"
18.5,0.00881319910807417,3.42882618330332,229.123377196641,1,"combination"
19,0.00929738365583613,4.92905865561124,229.218152596835,1,"combination"
19.5,0.0104508095578939,7.15983909123079,228.893826217979,1,"combination"
20,0.0123697072774632,10.2445281184666,227.997856678092,1,"combination"
20.5,0.0150626768785415,14.2778888734273,226.36816986603,1,"combination"
21,0.0184294382349205,19.3183755042051,223.846228103545,1,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,2,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,2,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,2,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,2,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,2,"combination"
2.5,0.0660257492910903,125.723252456624,187.537536341608,2,"combination"
3,0.0437254620021646,106.407138271212,170.26582938097,2,"combination"
3.5,0.0401294080779568,85.2942303429319,158.840327689364,2,"combination"
4,0.0383027111604983,67.522466458572,151.78474619696,2,"combination"
4.5,0.0368480707105091,53.4088540715888,147.798992162953,2,"combination"
5,0.0355515579413957,42.3681229436816,145.967116522501,2,"combination"
5.5,0.0343404666262138,33.760308199907,145.661110723682,2,"combination"
6,0.033179136545749,27.049002421778,146.444423654672,2,"combination"
6.5,0.0320905480910195,21.8106883453996,148.006839365281,2,"combination"
7,0.0310860086656135,17.7162989700827,150.123223241897,2,"combination"
7.5,0.0300530201873346,14.5105174590622,152.627358143133,2,"combination"
8,0.0290307973208943,11.9952923353491,155.394989310521,2,"combination"
8.5,0.0279806875900255,10.0169420251995,158.33246404826,2,"combination"
9,0.0269439870257354,8.45613839077259,161.368897821607,2,"combination"
9.5,0.0258849013073312,7.22016142786505,164.45061601784,2,"combination"
10,0.0248420389849409,6.2369427771481,167.537111510498,2,"combination"
10.5,0.0237821603417098,5.4504441606959,170.598035741439,2,"combination"
11,0.0227409850749953,4.8170946228121,173.610921420381,2,"combination"
11.5,0.0216877992207717,4.30301014386391,176.559430940425,2,"combination"
12,0.0206552967031543,3.88184932902851,179.431997997955,2,"combination"
12.5,0.0196348250068822,3.53314523995828,182.220762684729,2,"combination"
13,0.0186555403855677,3.24112110702123,184.920722752838,2,"combination"
13.5,0.0176853032061971,2.99345708921595,187.529066997052,2,"combination"
14,0.0167226866944977,2.78051308164774,190.044676287595,2,"combination"
14.5,0.0157680335211987,2.59478408986302,192.467719787834,2,"combination"
15,0.0148216079216133,2.43043522622406,194.799331978651,2,"combination"
15.5,0.0138834818059471,2.28293058111521,197.041357934793,2,"combination"
16,0.0129535356585625,2.14874232936367,199.196153835433,2,"combination"
16.5,0.0120314710242413,2.02512397535009,201.26643162841,2,"combination"
17,0.0111168276035974,1.90993398597383,203.255138818274,2,"combination"
17.5,0.0102147979784584,1.82790909131518,205.163833293846,2,"combination"
18,0.00935576523822483,1.8454306268042,206.983473919905,2,"combination"
18.5,0.00858484292164774,2.02765093348749,208.692023562628,2,"combination"
19,0.00796588249871361,2.45681298638889,210.253050546989,2,"combination"
19.5,0.00758506304673403,3.22963214187436,211.61243895388,2,"combination"
20,0.00753721192535145,4.42848388692395,212.698819952644,2,"combination"
20.5,0.00789690896150232,6.08936674557399,213.431381303334,2,"combination"
21,0.00869725532011733,8.20354724052022,213.731539460466,2,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,3,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,3,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,3,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,3,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,3,"combination"
2.5,0.375134824792166,162.174374096385,185.045795248604,3,"combination"
3,0.374733058246063,201.568024317873,157.763963463123,3,"combination"
3.5,0.0666777756606295,196.258902562004,133.406019866976,3,"combination"
4,0.0427408576358112,162.226263500875,117.222290397258,3,"combination"
4.5,0.0389322629774686,128.952643886718,107.825802996788,3,"combination"
5,0.0370233112174971,101.551880302925,102.999517945223,3,"combination"
5.5,0.0355002862519611,79.9015671085886,101.201471944854,3,"combination"
6,0.0341357751116631,62.9807356992907,101.449069003663,3,"combination"
6.5,0.0328557062200116,49.7892759243908,103.10818954179,3,"combination"
7,0.0316248358647526,39.505608848604,105.754848590282,3,"combination"
7.5,0.0304645144866767,31.4830195025244,109.094609160161,3,"combination"
8,0.0293847061851513,25.2183082481015,112.915985787941,3,"combination"
8.5,0.028278579000493,20.3204580622216,117.06291221505,3,"combination"
9,0.0271831299566524,16.4856985353483,121.417936797885,3,"combination"
9.5,0.0260622138754721,13.4779932730233,125.891530462118,3,"combination"
10,0.0249543949568518,11.1138626108112,130.4150031293,3,"combination"
10.5,0.0238265390222191,9.25061711473211,134.935610253863,3,"combination"
11,0.0227142827007948,7.77726611185808,139.413037023216,3,"combination"
11.5,0.0215872687797027,6.60745506215734,143.816777851568,3,"combination"
12,0.0204780685919483,5.67399970887006,148.124126685927,3,"combination"
12.5,0.0193591262633153,4.92462497915727,152.318597437682,3,"combination"
13,0.0182598695710031,4.31866590384355,156.388664575534,3,"combination"
13.5,0.0171726298582204,3.82450014683619,160.326745528795,3,"combination"
14,0.0161227419349753,3.41764810381542,164.128366067622,3,"combination"
14.5,0.015082041393197,3.07902066691388,167.791483505524,3,"combination"
15,0.0140496279414999,2.79371859398877,171.315957409658,3,"combination"
15.5,0.013026244036802,2.55015012322613,174.703111852143,3,"combination"
16,0.0120126357762323,2.33930738984415,177.955377319887,3,"combination"
16.5,0.0110094471954478,2.15419481303346,181.076001519308,3,"combination"
17,0.0100172127846083,1.98938211793355,184.068817666892,3,"combination"
17.5,0.0090363564009779,1.84065581553812,186.938060184139,3,"combination"
18,0.00806719068563143,1.70474767028281,189.688219251368,3,"combination"
18.5,0.00711032234076445,1.59757538779291,192.322918765322,3,"combination"
19,0.00616810197915113,1.56095334710701,194.839041642485,3,"combination"
19.5,0.00524399911448016,1.62593463818304,197.22632931816,3,"combination"
20,0.00434263457263092,1.81589865330561,199.469077930088,3,"combination"
20.5,0.00346903969424795,2.12813351634418,201.549174443904,3,"combination"
21,0.00262547171405392,2.50168882704157,203.454614329627,3,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,4,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,4,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,4,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,4,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,4,"combination"
2.5,0.375134824792166,162.174374096385,185.045795248604,4,"combination"
3,0.374733058246063,201.568024317873,157.763963463123,4,"combination"
3.5,0.367869554090796,232.285920021856,131.65670967124,4,"combination"
4,0.359297093069886,254.948982517125,108.906120009065,4,"combination"
4.5,0.0636337594917066,236.588557644903,91.4507775803358,4,"combination"
5,0.0405814754366025,193.329981956371,81.1646872030549,4,"combination"
5.5,0.0368491153967089,153.085584477849,76.20891740064,4,"combination"
6,0.034941120747833,120.301674623921,74.7070644318722,4,"combination"
6.5,0.0334047932595995,94.4667020525635,75.4552880417219,4,"combination"
7,0.0320224025723205,74.2865866936024,77.7136573481312,4,"combination"
7.5,0.0307233462271072,58.5552437869561,81.0126052792258,4,"combination"
8,0.0294741714394954,46.2920759860058,85.0390441915942,4,"combination"
8.5,0.0282943688863623,36.7267160844269,89.5736381198833,4,"combination"
9,0.027192580825603,29.2596025536368,94.4560434475547,4,"combination"
9.5,0.0260695817997152,23.4246220784898,99.5651330260863,4,"combination"
10,0.0249595901556328,18.8594790776577,104.807331837502,4,"combination"
10.5,0.0238294906219148,15.2825280077783,110.109395628854,4,"combination"
11,0.0227146505621405,12.4747489294886,115.413703152649,4,"combination"
11.5,0.0215849410118377,10.2657616677417,120.675006245053,4,"combination"
12,0.0204727156540737,8.52300137838161,125.85805729376,4,"combination"
12.5,0.0193506109879236,7.14330594346526,130.935785622193,4,"combination"
13,0.0182478679183959,6.04639608945013,135.887841198157,4,"combination"
13.5,0.0171399065875927,5.16979437690271,140.699397095151,4,"combination"
14,0.0160528106191931,4.46488569717444,145.360150405487,4,"combination"
14.5,0.0149796548568194,3.89385089445731,149.863479614303,4,"combination"
15,0.0139422327784095,3.42736504699797,154.205726454778,4,"combination"
15.5,0.0129157045749515,3.04256681194964,158.385593135308,4,"combination"
16,0.0118992123879196,2.72162213446102,162.403654457857,4,"combination"
16.5,0.0108933377902068,2.45065124316058,166.261944319542,4,"combination"
17,0.0098986619494837,2.21886092151796,169.96361010402,4,"combination"
17.5,0.00891567545740915,2.01786164083071,173.51262805975,4,"combination"
18,0.00794477502454709,1.84113421525789,176.913571268787,4,"combination"
18.5,0.00698626645117206,1.68361414254873,180.171422235227,4,"combination"
19,0.0060403691308111,1.54136788497185,183.291422953566,4,"combination"
19.5,0.00510723814806854,1.42465127240975,186.278248438326,4,"combination"
20,0.00418702792002849,1.36026377069306,189.132013639056,4,"combination"
20.5,0.00327988078674692,1.36113575664025,191.84877206364,4,"combination"
21,0.00238596838554417,1.42472337873724,194.423174822215,4,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,5,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,5,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,5,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,5,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,5,"combination"
2.5,0.375134824792166,162.174374096385,185.045795248604,5,"combination"
3,0.374733058246063,201.568024317873,157.763963463123,5,"combination"
3.5,0.367869554090796,232.285920021856,131.65670967124,5,"combination"
4,0.359297093069886,254.948982517125,108.906120009065,5,"combination"
4.5,0.350177263563358,270.910573448126,90.3198037176203,5,"combination"
5,0.340771790137115,281.501246507928,75.8085647712236,5,"combination"
5.5,0.0602330194883633,255.361362255221,65.6034629384207,5,"combination"
6,0.0382754291856914,207.495528189114,60.4435633082738,5,"combination"
6.5,0.0346473420638867,163.992177963667,58.96056946244,5,"combination"
7,0.0327527312772088,128.741462705225,59.8677899755245,5,"combination"
7.5,0.0312135564228477,100.998780649992,62.350573788508,5,"combination"
8,0.0298234058609606,79.333995865907,65.9073153861563,5,"combination"
8.5,0.0285154557156791,62.4452313854659,70.2155281498463,5,"combination"
9,0.0272581031102033,49.2794358971935,75.0551140050027,5,"combination"
9.5,0.0260688966138704,39.0101637669488,80.2669717596295,5,"combination"
10,0.024955125489875,30.99414560571,85.7305683403839,5,"combination"
10.5,0.023825313699132,24.7311810058834,91.3514904561486,5,"combination"
11,0.0227108025438664,19.8323848967821,97.0542784281933,5,"combination"
11.5,0.0215814981719269,15.9953716528252,102.778058058045,5,"combination"
12,0.0204695098906755,12.9849472343443,108.473691618451,5,"combination"
12.5,0.0193476948054981,10.6181217738358,114.101765775263,5,"combination"
13,0.0182451054153057,8.75250042735558,119.631056926322,5,"combination"
13.5,0.017137339526915,7.27725917529757,125.037281562186,5,"combination"
14,0.01605032857343,6.10614590511545,130.302035539872,5,"combination"
14.5,0.0149624201175015,5.17202723228739,135.411870109041,5,"combination"
15,0.0138964095799108,4.42265726917134,140.35748146568,5,"combination"
15.5,0.0128461094067536,3.81738388687443,145.132997874887,5,"combination"
16,0.0118298893767495,3.32465705008717,149.73535113939,5,"combination"
16.5,0.0108261644582502,2.9198838300991,154.163734098816,5,"combination"
17,0.00983412231000773,2.58388455902845,158.419149852445,5,"combination"
17.5,0.0088541895482097,2.30172916525252,162.504022954175,5,"combination"
18,0.00788678552731946,2.06180303553696,166.421869671346,5,"combination"
18.5,0.00693224603422744,1.8550733870884,170.177022959693,5,"combination"
19,0.00599082294742052,1.67451663429938,173.77440580505,5,"combination"
19.5,0.00506269093673276,1.51467223172313,177.219346436305,5,"combination"
20,0.00414795945382767,1.37129530562794,180.517429288951,5,"combination"
20.5,0.00324669817376016,1.24962130737561,183.673924342074,5,"combination"
21,0.00235900359812188,1.1628220019631,186.691411884122,5,"combination"
0,0.0394620415268602,6.345027023202,248.397468750573,6,"combination"
0.5,0.09232752936646,15.7199265145483,245.964099865072,6,"combination"
1,0.184474873601713,35.8713166465112,240.29394380649,6,"combination"
1.5,0.288714486859763,70.7087330059199,228.82315761938,6,"combination"
2,0.354311611317968,116.159619163564,209.946335351102,6,"combination"
2.5,0.375134824792166,162.174374096385,185.045795248604,6,"combination"
3,0.374733058246063,201.568024317873,157.763963463123,6,"combination"
3.5,0.367869554090796,232.285920021856,131.65670967124,6,"combination"
4,0.359297093069886,254.948982517125,108.906120009065,6,"combination"
4.5,0.350177263563358,270.910573448126,90.3198037176203,6,"combination"
5,0.340771790137115,281.501246507928,75.8085647712236,6,"combination"
5.5,0.331146601285191,287.837612014122,64.8458769648993,6,"combination"
6,0.321327618876611,290.812896710486,56.7712784891311,6,"combination"
6.5,0.0566828202940668,260.578433282893,51.5037925002093,6,"combination"
7,0.0358837637227045,211.074048018575,49.6160439180032,6,"combination"
7.5,0.0323739828106718,166.645981071979,50.2649751954747,6,"combination"
8,0.0305023861156144,130.751308856484,52.6099415345829,6,"combination"
8.5,0.0289692719111189,102.521688975252,56.1047105135614,6,"combination"
9,0.0275800100238083,80.4790584130396,60.4040416655492,6,"combination"
9.5,0.0262716459965456,63.2950386277918,65.2787092889034,6,"combination"
10,0.0250144341479671,49.8982234970417,70.5661412226904,6,"combination"
10.5,0.0238239355714632,39.4482440455922,76.1438695733164,6,"combination"
11,0.0227060766227778,31.2909535538597,81.9153336751163,6,"combination"
11.5,0.0215771581336307,24.9176302620841,87.8021586938633,6,"combination"
12,0.0204655956296953,19.9327077289978,93.7398040081294,6,"combination"
12.5,0.0193442761392258,16.0285628290666,99.6749321559341,6,"combination"
13,0.0182420332938538,12.9658995089737,105.563664770965,6,"combination"
13.5,0.017134663147327,10.5585189855507,111.370292073723,6,"combination"
14,0.0160479307764056,8.66151703643963,117.066219564056,6,"combination"
14.5,0.0149603410217008,7.16210851048515,122.629045337872,6,"combination"
15,0.0138945570429394,5.97250784392635,128.041724223466,6,"combination"
15.5,0.0128317920040236,5.02438283573791,133.291800197387,6,"combination"
