"time","T","I","V","NSs","F_I","NK","F_II","C_pro","C_anti","P","PLT","K","L","CD8_N","CD8_E","CD4","IgM","IgG","C_RBV","C_FAV_gut","C_FAV","C_FAVI_RTP","Hgb_drop","arm","sample_id"
9.33333333333333,0.000367980627654787,631969.095093095,13309057.9075607,373019.777508482,8.72399346754296e-05,0.422689378078497,0.012587935050189,0.0130077969654588,0.000174238747045442,712.855166285861,533.973552949,5.69677394419756,346.633219041908,12.6433005975413,7.0226479104638,0.47671194706534,0.390408379095012,0.0103042727535734,381.514238186315,0,0,0,21.0911991729622,"ribavirin",40
9.5,0.000371940560437527,626854.311894754,13198933.5059085,370081.587612511,8.78095853011515e-05,0.422580853961352,0.012585464053784,0.0128960360406425,0.000168250310719129,702.875395742981,541.480762662713,5.61402290904024,340.660276426922,12.6709218889133,7.06543593702867,0.478423582200314,0.393939209013756,0.0105717786756372,388.810912666467,0,0,0,21.8352011907021,"ribavirin",40
9.66666666666667,0.000375942228687975,621759.426215137,13092350.483767,367153.974728143,8.83817625653951e-05,0.422456379903955,0.0125824930990558,0.0127944359904723,0.000162587417595788,693.203266752685,548.960391299913,5.53445589999439,334.912491076474,12.6979353161462,7.10757285622709,0.480109606316624,0.39742910800893,0.0108424600418824,384.213718468517,0,0,0,22.563891087898,"ribavirin",40
10,0.000384090256241317,611629.903038656,12877546.2822862,361330.86846783,8.95452012763164e-05,0.422177106132426,0.012575313953987,0.0125829784966264,0.000152159862721073,674.719044713369,563.840684333363,5.38223165415296,324.038688952205,12.7501928394684,7.18991948699409,0.483406340947848,0.404285409348859,0.0113932341340576,386.849740355113,0,0,0,24.0293240480482,"ribavirin",40
10.3333333333333,0.000392453440355126,601581.585642633,12664634.9516196,355551.204152611,9.07306142565948e-05,0.421861791168162,0.0125668043083731,0.0123734315374236,0.000142813596347551,657.286993598671,578.626696440357,5.23909640716526,313.924806475582,12.8001786052099,7.26974073714606,0.486605134671383,0.410976013756883,0.0119563600109937,389.423795605306,0,0,0,25.487310967675,"ribavirin",40
10.5,0.000396723791968749,596588.188765989,12557480.0756015,352677.882400539,9.13330919831418e-05,0.421694340546726,0.012562146748368,0.0122649468674007,0.000138505888063266,648.93268986471,585.988483237903,5.17041901278786,309.127468961123,12.8243512002006,7.30872113860272,0.488168711695897,0.414258840568585,0.0122424793984016,396.626949798744,0,0,0,26.2202169109427,"ribavirin",40
10.6666666666667,0.000401055930772303,591615.454869683,12453618.1257944,349815.678620364,9.19383727113615e-05,0.421517739362381,0.0125572551438678,0.0121658014250453,0.000134422878523019,640.803810696601,593.332549858313,5.10415091233132,304.493219626331,12.8479932257304,7.34709045119477,0.489708882603768,0.417499862289503,0.0125315952530016,391.93734090927,0,0,0,26.9376738364436,"ribavirin",40
11,0.000409918824354848,581732.414033549,12244501.781086,344124.941402884,9.31688558752995e-05,0.42115014242911,0.0125468740305096,0.0119600937103144,0.000126876747349609,625.177138171977,607.973872304464,4.97659086087289,295.674654201,12.8937327105614,7.42202316511802,0.49272039387758,0.423856095861093,0.0131186906658943,394.391798724749,0,0,0,28.380243441581,"ribavirin",40
11.3333333333333,0.000419061270663639,571933.290723846,12037293.0821447,338479.595919317,9.44224512144021e-05,0.420762667953876,0.0125358083897978,0.0117563131652233,0.000120077282016933,610.324415879086,622.567494004131,4.85569711779697,287.407273463139,12.9374886788181,7.49459390751821,0.495642394189524,0.430044045115049,0.0137173908815253,396.78855806,0,0,0,29.8148591067138,"ribavirin",40
11.5,0.000423743362344474,567065.436654622,11933107.1467936,335674.121395633,9.50594598958137e-05,0.420563610088609,0.0125300543570166,0.0116510864531951,0.00011692998153571,603.164798768754,629.851723412684,4.79733741516921,283.462099928992,12.9586503217181,7.53001082200558,0.497070657171815,0.433074753151223,0.01402101146023,403.904633506356,0,0,0,30.535896967155,"ribavirin",40
11.6666666666667,0.000428501269810159,562218.838714389,11831999.0843963,332880.200633459,9.56995546258555e-05,0.420357883053687,0.012524162244661,0.0115544637735983,0.000113938070036911,596.171846883857,637.131184482601,4.74082682987572,279.635869483105,12.9793485613666,7.56485801848271,0.498477528259408,0.436063220661462,0.0143274349364967,399.128975269435,0,0,0,31.2413684290414,"ribavirin",40
12,0.000438256251857328,552589.7399503,11628626.20345,327327.27019542,9.70005706479924e-05,0.41993755932845,0.0125120082779532,0.0113545487245292,0.000108382854564176,582.653468813686,651.683424743836,4.63140538957548,272.311144953848,13.019395793484,7.63287098512799,0.501228362213619,0.441913303687076,0.0149485568278781,401.414374838411,0,0,0,32.6596270214046,"ribavirin",40
12.3333333333333,0.000448343503462612,543046.606577766,11427180.0010737,321821.276571554,9.83259126820782e-05,0.419502892327999,0.0124993965122127,0.0111565704077305,0.000103344340525001,569.710321838945,666.243212298374,4.52691920697284,265.389074474903,13.0577099988732,7.6986882931463,0.503897385915356,0.447594136967442,0.0155804860435983,403.646050101199,0,0,0,34.0694982743404,"ribavirin",40
12.5,0.000453517547085577,538307.449811368,11325981.6950265,319086.017262677,9.89992688598211e-05,0.419281686684124,0.012492931548237,0.0110545794240871,0.000100999865570922,563.437663739719,673.53175643416,4.4761925565131,262.065960308384,13.0762410966398,7.73079087633112,0.505201976543402,0.45037107751818,0.0159004177774026,410.68104466148,0,0,0,34.7780086915243,"ribavirin",40
12.6666666666667,0.000458780488852553,533589.983038003,11227665.1069521,316362.650190718,9.96760032199997e-05,0.419054659445978,0.0124863605558726,0.0109605304162985,9.8763141143176e-05,557.289704220644,680.829896596833,4.42690922948477,258.830336181988,13.0943671646847,7.7623652922672,0.506487015208221,0.453105716200279,0.0162229480725124,405.82526398707,0,0,0,35.4708531121972,"ribavirin",40
13,0.000469585098249346,524220.348199664,11030085.1969151,310951.781104055,0.000101051274076764,0.41859333347079,0.0124729220969111,0.0107664295519541,9.45868482415315e-05,545.344506408832,695.46304273861,4.3309651397265,252.599805545118,13.1294398082979,7.82395707497415,0.508999594090697,0.458448181676315,0.0168756648925462,407.953249757852,0,0,0,36.8635697534069,"ribavirin",40
13.5,0.000486508086997187,510329.891352789,10739921.1417862,302925.779218725,0.000103159501437686,0.417873985771921,0.0124520008004948,0.0104843842769062,8.898371514861e-05,528.231463793887,717.541270953721,4.19427772192586,243.803378807903,13.1792283228042,7.91255456693335,0.512628949622336,0.466145433535496,0.0178733522547556,405.183114084485,0,0,0,38.9161649591084,"ribavirin",40
14,0.000504201290798298,496637.225054348,10463376.831006,295009.036381562,0.000105318007175658,0.417109560533821,0.0124298754304777,0.0102193054877838,8.40698725053306e-05,512.021497217793,739.789472532659,4.06637590453242,235.595075264993,13.2258270409096,7.99676601280722,0.516097435581144,0.473464304415215,0.018892520707436,390.980054842373,0,0,0,40.8314274513316,"ribavirin",40
14.5,0.00052266900972626,483143.201729169,10193179.5544845,287202.394138264,0.000107535571150903,0.416305741808602,0.0124065294929756,0.00995827510956288,7.97344395145232e-05,496.631279975554,762.216508988262,3.94550396028428,227.901933358754,13.2694414416659,8.07677108683809,0.519412116416251,0.480406862798664,0.0199322011238411,377.274861610159,0,0,0,42.6154490712928,"ribavirin",40
15,0.000542003107788906,469848.396157443,9927412.62348656,279506.519521902,0.000109814555077507,0.415465479355184,0.0123820582342832,0.009701006295015,7.58823368946416e-05,481.966028568354,784.867736460447,3.83071281003624,220.661994316033,13.3102631054086,8.15274595823014,0.522579743574569,0.486975723836701,0.0209914172763213,364.05008243394,0,0,0,44.2740833594055,"ribavirin",40
15.5,0.000562310802518382,456753.121887372,9665572.65779546,271921.914301836,0.000112156670017771,0.414590019568099,0.012356520155245,0.00944749282853606,7.24346731045283e-05,467.939193189693,807.803835413511,3.72125368184312,213.820944610028,13.3484706447191,8.22486284217013,0.525606768896274,0.493174000269349,0.0220691885989058,351.288877167282,0,0,0,45.8129541534726,"ribavirin",40
16,0.000583700158152476,443857.447164992,9407526.23384509,264448.924084465,0.000114563603602571,0.413679533521668,0.0123299361620165,0.00919772976042232,6.93260399572727e-05,454.475903893284,831.08945290254,3.61648759000372,207.331094318655,13.3842305789692,8.29328964165876,0.528499357733466,0.499005256791562,0.0231645327099744,338.974995956637,0,0,0,47.237464145093,"ribavirin",40
16.5,0.000606279674698164,431161.210501492,9153234.3628456,257087.747311339,0.000117037089133942,0.412733497907275,0.0123023011995337,0.00895170740469293,6.65022030277647e-05,441.512391064296,854.789626077918,3.51586794266754,201.150799211396,13.4176981472853,8.35818966254684,0.531263401472666,0.504473467327336,0.024276467735548,327.092758491544,0,0,0,48.5528031226489,"ribavirin",40
17,0.000630160761645868,418664.03565662,8902679.79030472,249838.444004361,0.000119578914254533,0.411750924482332,0.0122735929192114,0.00870941142392346,6.39181919928356e-05,428.994580701728,878.968831648921,3.41892955104258,195.243918602012,13.4490180562575,8.41972138868995,0.533904529283933,0.50958297532685,0.0254040144470244,315.62703442195,0,0,0,49.7639557525512,"ribavirin",40
17.5,0.000655460433103943,406365.346524255,8655847.92853709,242700.944563528,0.000122190922716897,0.41073049755109,0.012243777130139,0.00847082323825659,6.15367038990699e-05,416.876649448788,903.690867505107,3.32527749520633,189.579243282715,13.4783251924387,8.47803832216465,0.536428119784159,0.514338456046838,0.0265461982124178,304.563223515506,0,0,0,50.8757094313476,"ribavirin",40
18,0.0006823037622917,394264.381198097,8412722.05966307,235675.058139522,0.000124875015366735,0.409670653847009,0.0122128110403989,0.00823592011464911,5.93267923876582e-05,405.11975295595,929.019049482175,3.23457675346934,184.129931014746,13.505745269606,8.53328886587792,0.538839311800128,0.518744881848882,0.0277020507795305,293.887237284701,0,0,0,51.8926615645032,"ribavirin",40
18.5,0.000710826127568562,382360.205607182,8173282.25800339,228760.480820426,0.000127633150792938,0.408569627533217,0.012180645133921,0.00800467553254823,5.72627770202689e-05,393.69093096424,955.016488851958,3.14654298097533,178.87296267357,13.5313954342646,8.58561625061813,0.541143014745507,0.522807489640791,0.028870611899661,283.585481032751,0,0,0,52.8192266656637,"ribavirin",40
19,0.000741175366445979,370651.726552183,7937505.29796005,221956.803520874,0.000130467345704679,0.407425473317341,0.0121472241931778,0.0077770594006882,5.53233402751339e-05,382.562179653401,981.746432941716,3.06093458771835,173.788638506542,13.5553848256257,8.63515849748589,0.543343918458765,0.52653175060383,0.0300509308011199,273.644836661048,0,0,0,53.6596431498524,"ribavirin",40
19.5,0.000773513957232884,359137.70421816,7705364.81586131,215263.519605848,0.000133379674982625,0.406236075691736,0.0121124877868543,0.00755303829100784,5.34907781339307e-05,371.70966647062,1009.27265987684,2.97754599450891,168.860121032916,13.5778150965518,8.68204841284541,0.545446502620177,0.529923341931957,0.0312420675207199,264.052646001414,0,0,0,54.4179799094221,"ribavirin",40
20,0.00080802132325431,347816.764132223,7476831.53005463,208680.032224658,0.000136372271296079,0.404999149210537,0.0120763704142467,0.00733257565872932,5.17503787758281e-05,361.113067119836,1037.65988198107,2.89620192485641,164.07302784318,13.5987808969854,8.72641361081346,0.547455045740457,0.532988120518663,0.0324430941006709,254.79669470249,0,0,0,55.098142662601,"ribavirin",40
20.5,0.000844896321011155,336687.408676957,7251873.47218455,202205.661419896,0.000139447324216459,0.403712232832738,0.0120388014333458,0.00711563206054392,5.00899058638887e-05,350.755004006302,1066.97419934512,2.81675256390129,159.415071870548,13.618370328299,8.76837656470216,0.549373633927569,0.535732098357418,0.0336530956430559,245.8651962172,0,0,0,55.7038802407847,"ribavirin",40
21,0.000884360056722134,325748.027754979,7030456.20438853,195839.650735913,0.000142607078743476,0.40237267956577,0.0119997048129365,0.00690216534134387,4.84991753911779e-05,340.620578848472,1097.28351936884,2.73906952675009,154.875752493388,13.6366653489351,8.80805466579466,0.551206168794329,0.538161420046473,0.0348711712771996,237.246777330709,0,0,0,56.2387902886258,"ribavirin",40
0,0.000608113144898692,801372.582592904,29543973.9791176,316243.562043238,2.25548468038312e-05,0.0957509859105432,0.00811411660098673,0.225427209186576,0.00288205164110862,187.362081120093,2929.43432699383,43.0051967945686,89.6321357301227,17.5048758993056,12.2206749985616,1.01498744549543,0.227930891664487,0.00474931822601606,0,0,0,0,0,"placebo",41
0.5,0.000155710461631801,777185.955447516,28677207.3178645,307320.811907436,2.30735495202558e-05,0.0955876300622563,0.00810281265863742,0.218720522012451,0.00287143518356502,182.493012182193,2888.12572203563,43.0738745768978,88.1138536150173,17.971197300725,13.1911745779041,1.05286550077524,0.248036844758943,0.00578730886801559,0,0,0,0,0,"placebo",41
1,6.70626645851935e-05,752563.028001201,27793739.69686,298195.287936958,2.36345068402082e-05,0.0954017309341327,0.00808899639363905,0.211888688967506,0.00284626099929479,177.42671783247,2896.76017968271,42.8417910686457,86.2715870323815,18.4043897339311,14.1598661013249,1.08914842946532,0.267712705114044,0.00694448772240858,0,0,0,0,0,"placebo",41
1.5,4.97458769170463e-05,727548.94190924,26895156.4985945,288892.066213007,2.42382314403535e-05,0.0951956299521586,0.00807317032400393,0.204944105938935,0.0028090439117137,172.208212243344,2934.59866157044,42.3728848226095,84.2041154059951,18.8070345280507,15.1242068732,1.12390303371905,0.286872095953104,0.00822168681777759,0,0,0,0,0,"placebo",41
2,4.71852973620753e-05,702190.715957532,25983125.1138689,279432.180817065,2.48866660902909e-05,0.0949699834609597,0.00805556749958313,0.197899743725209,0.00276184468566675,166.866875520687,2990.7611257299,41.7174748736099,81.9770109538705,19.1814974312787,16.0819588613937,1.15719328288466,0.30543654138995,0.00961889128838908,0,0,0,0,0,"placebo",41
2.5,4.79149671627485e-05,676536.635668508,25059371.7790699,269835.123158171,2.55825724947523e-05,0.0947244128127031,0.00803626213963289,0.19076897374098,0.00270635881663156,161.423601016171,3059.55870114555,40.9149404573733,79.6339180838846,19.5299469836681,17.0311595832329,1.18908042922356,0.323335164037409,0.0111352835770156,0,0,0,0,0,"placebo",41
3,4.95060913658017e-05,650635.701050548,24125660.3161093,260119.871422178,2.63292677405064e-05,0.0944578590388061,0.00801523142462375,0.18356540974235,0.00264398778655839,155.894700895383,3138.07116494406,39.996046444545,77.2042571195756,19.8543712689137,17.9700955961519,1.21962311815474,0.34050438714996,0.0127692908560027,0,0,0,0,0,"placebo",41
3.5,5.14284835943036e-05,624537.130402606,23183772.9068752,250305.256466398,2.71305239550038e-05,0.094168767528747,0.00799238934680103,0.176302765174829,0.00257589620707624,150.294018565011,3224.87950762824,38.9848632507133,74.7083489593648,20.1565931801909,18.897278361442,1.24887749310254,0.356887638640714,0.0145186347431374,0,0,0,0,0,"placebo",41
4,5.35716352226196e-05,598289.917869614,22235492.8613917,240410.034126705,2.79905467020009e-05,0.0938551731385916,0.0079676044725008,0.168994725597205,0.00250305760942695,144.634051664435,3319.39707837453,37.9003043578197,72.1607552217099,20.4382843223977,19.8114222694033,1.276897295001,0.37243505526973,0.0163803825152027,0,0,0,0,0,"placebo",41
4.5,5.59239621526532e-05,571942.442304085,21282589.3018817,230452.833429146,2.89139932846463e-05,0.0935147248125387,0.00794070829281683,0.161654835554909,0.00242629110705373,138.926531401178,3421.51382499109,36.7573331997263,69.5724187326636,20.7009776607135,20.711424632166,1.30373395645607,0.387103186058291,0.018350999132052,0,0,0,0,0,"placebo",41
5,5.85002422030773e-05,545542.124870286,20326803.6741003,220452.058048185,2.9906013153986e-05,0.093144670796697,0.00791149787717747,0.154296399221225,0.00234629072627506,133.182705320516,3531.40610800051,35.5678975003958,66.9520145952624,20.9460790134082,21.5963474666069,1.32943669050113,0.400854694577569,0.0204263994799059,0,0,0,0,0,"placebo",41
5.5,6.13247967716959e-05,519135.132729742,19369837.9920631,210425.775987175,3.09723023499381e-05,0.0927418149851657,0.00787973484039622,0.146932394085211,0.00226364885140971,127.413460262739,3649.43521658779,34.34164539162,64.3067902485956,21.1748774748899,22.4654009044617,1.35405257379524,0.413658060215704,0.0226020003272703,0,0,0,0,0,"placebo",41
6,6.44278038216422e-05,492766.126099357,18413344.7196331,200391.613063078,3.21191682740708e-05,0.0923024485693913,0.00784514163629283,0.139575396939281,0.00217887495028469,121.62936136813,3776.09405429285,33.0864701631494,61.6430797700164,21.3885548422843,23.3179280804805,1.37762662399317,0.425487278872882,0.0248727715600982,0,0,0,0,0,"placebo",41
6.5,6.78450933873099e-05,466478.045857479,17458918.1875888,190366.65665,3.33536030327257e-05,0.0918222568512126,0.00780739559166916,0.132237521399493,0.00209241052170315,115.840648530958,3911.98056402631,31.8089223036556,58.9666126199422,21.5881941072711,24.1533913588823,1.40020187086885,0.436321563777925,0.0272332863305763,0,0,0,0,0,"placebo",41
7,7.16188948287047e-05,440311.938963394,16508087.447086,180367.372241052,3.46833638801059e-05,0.0912961979238212,0.00776612068332217,0.124930366141627,0.00200464101703605,110.057213459863,4057.78634126082,30.5145195611426,56.282694689259,21.774787058084,24.9713597716758,1.42181942053964,0.446145047294493,0.0296777698105362,0,0,0,0,0,"placebo",41
7.5,7.57991176791628e-05,414306.818845976,15562310.4558961,170409.53329381,3.61170588387205e-05,0.0907183468379523,0.00772087677572915,0.117664973194301,0.00191590534921291,104.288569606006,4214.29424377335,29.2079794796389,53.5963109959356,21.9492410221154,25.7714975466415,1.44251851184653,0.454946484688247,0.0322001462951807,0,0,0,0,0,"placebo",41
8,8.04450570393364e-05,388499.558117582,14622969.5002232,160508.164093776,3.76642338624334e-05,0.0900816954154696,0.00767114573104313,0.110451795442251,0.00182650347257258,98.5438216066419,4382.38169082106,27.8933930644298,50.9121810028354,22.1123847542231,26.5535536138733,1.46233656346352,0.462718960891386,0.0347940844431273,0,0,0,0,0,"placebo",41
8.5,8.5627577183347e-05,362924.810960797,13691367.7538104,150677.494941671,3.93354547638145e-05,0.0893778933972451,0.00761631349323775,0.103300672029368,0.00173670242978964,92.8316376775582,4563.02788303634,26.5743541758815,48.2347861143316,22.2649734482348,27.3173519804994,1.4813092096342,0.469459601326388,0.0374530404801295,0,0,0,0,0,"placebo",41
9,9.14319041794017e-05,337614.962274362,12768726.8645008,140930.928643695,4.11423719421764e-05,0.0885969118429856,0.00755564692802589,0.096220812857037,0.00164674119433886,87.1602264787026,4757.32403713619,25.2540560966809,45.56838142432,22.4076928235025,28.0627828543372,1.49947032169388,0.475169287734006,0.0401702992661183,0,0,0,0,0,"placebo",41
9.5,9.7961252786875e-05,312600.102071322,11856185.5117494,131281.017770981,4.30977454421307e-05,0.0877265971231842,0.00748826339838505,0.0892207885895878,0.00155683452658281,81.5373192645673,4966.48635825864,23.9353626861224,42.916998643122,22.5411621352836,28.789794428522,1.5168520103183,0.479852380161317,0.0429390130526722,0,0,0,0,0,"placebo",41
10,0.000105341522744588,287908.022335346,10954798.8258215,121739.451530706,4.52153918068804e-05,0.0867520752896549,0.00741309044389444,0.082308527826807,0.00146717607944791,75.9701573559605,5191.87160099776,22.6208615028128,40.2844451885361,22.6659359152693,29.4983851851403,1.5334846016984,0.483516445970731,0.045752237898828,0,0,0,0,0,"placebo",41
10.5,0.000113727464210754,263564.234600365,10065538.5985977,112317.051466872,4.75099840989069e-05,0.0856549441266673,0.00732881169350388,0.0754913203742133,0.00137794090895368,70.4654847623719,5434.99538212766,21.3129034497411,37.6743018225313,22.7825040802588,30.1885965808979,1.54939657664666,0.4861719967384,0.0486029676837192,0,0,0,0,0,"placebo",41
11,0.000123310846096497,239592.007430597,9189294.2456049,103023.775503023,4.99965783790098e-05,0.0844121546070153,0.00723379287311505,0.0687758254800297,0.00128928750500189,65.0295458128512,5697.55358033805,20.0136321994899,35.0899203037649,22.8912897671952,30.8605059516209,1.56461445420204,0.487832234027346,0.0514841656150682,0,0,0,0,0,"placebo",41
11.5,0.000134331339903811,216012.42297175,8326874.47045111,93868.7296807028,5.26896448764817e-05,0.0829944388878406,0.00712597893864928,0.0621680854837386,0.00120135946190936,59.6680874554777,5981.447176815,18.7250065431149,32.5344220761886,22.9926438578608,31.514219389607,1.57916259023405,0.48851280478982,0.0543887932012369,0,0,0,0,0,"placebo",41
12,0.000147091229932043,192844.45349784,7479009.63684079,84860.1874448399,5.56011809620727e-05,0.0813640514407977,0.00700274869571676,0.0556735450299786,0.00111428686539353,54.3863660378459,6288.8110907166,17.4488174947512,30.0106983437074,23.086834354242,32.1498642622798,1.59306284009153,0.488231567246301,0.0573098365987029,0,0,0,0,0,"placebo",41
12.5,0.000161975406671204,170105.061695327,6646354.93075506,76005.6169849205,5.87370969460632e-05,0.0794714354895888,0.00686070309465862,0.049297075531926,0.00102818746212449,49.189158655581,6622.04766996088,16.1867016654998,27.5214118821513,23.1740271080632,32.7675808243156,1.60633398943426,0.487008368412004,0.0602403301182147,0,0,0,0,0,"placebo",41
13,0.000179478923678534,147809.33233373,5829494.48701581,67311.7177905701,6.20902808513408e-05,0.0772501836330116,0.00669535149543968,0.0430430077801211,0.000943167674809962,44.0807792963587,6983.86555931698,14.9401521785062,25.0690007158627,23.254251463259,33.3675120281489,1.61899077809883,0.484864834371259,0.0631733766528956,0,0,0,0,0,"placebo",41
13.5,0.00020024534188109,125970.654504542,5028946.95199112,58784.4699898669,6.56269610932351e-05,0.0746091393387619,0.00650062936876781,0.0369151755782759,0.000859323512085823,39.0651009384795,7377.3248952994,13.7105279632335,22.6556839471192,23.3273369998158,33.9497898418634,1.63104214403558,0.481824175526933,0.0661021643548386,0,0,0,0,0,"placebo",41
14,0.000225120632209872,104600.997223886,4245173.50736722,50429.2041856585,6.92589939976206e-05,0.0714195824282607,0.00626813410087804,0.0309169799839743,0.000776741433522684,34.1455860900678,7805.88978118697,12.4990622625755,20.2834701830273,23.392791078642,34.5145147865756,1.64248787360653,0.47791101024024,0.0690199783293158,0,0,0,0,0,"placebo",41
14.5,0.000255229895527956,83711.3884481512,3478590.91436072,42250.7109496362,7.27842925035586e-05,0.0674934394659131,0.00598586025561478,0.0250514969151014,0.00069549925273584,29.325331947818,8273.4891834392,11.3068711685679,17.9541696627044,23.4495404189452,35.0617213939536,1.65331160646739,0.473151214334402,0.071920204418533,0,0,0,0,0,"placebo",41
15,0.000292087716299526,63312.9161926638,2729596.57378446,34253.4410878199,7.57485401515367e-05,0.0625442001880402,0.00563600295925713,0.0193216932549544,0.000615667246629417,24.6071458412556,8784.58722700508,10.1349634098121,15.6694126899745,23.4953142453004,35.5913115176763,1.66346427379478,0.467571813933128,0.0747963177903919,0,0,0,0,0,"placebo",41
15.5,0.000337758495060192,43419.406967453,1998628.9724194,26441.9617698611,7.70863872251583e-05,0.0561120088946551,0.00519090352371362,0.0137309779389993,0.000537309925515936,19.9936977388169,9344.26326021853,8.98425394756101,13.4306814607758,23.5248634137115,36.1029014869511,1.67281658391953,0.461200971953761,0.0776418343881157,0,0,0,0,0,"placebo",41
16,0.000395090678719876,24057.8615280764,1286370.99944842,18822.3916887452,7.40204328348222e-05,0.0474081664503839,0.00460499518818898,0.00828518823953602,0.000460490179793248,15.4879299476067,9958.29916289651,7.85558896779865,11.2393786505457,23.5228257519673,36.5953681957458,1.68096925171974,0.454068262301926,0.0804501377642181,0,0,0,0,0,"placebo",41
16.5,0.000468051297421903,5368.9516497853,595135.209929114,11411.2344161817,5.76309066822109e-05,0.0349702980320468,0.00379748288517624,0.0030077157723119,0.000385287483690722,11.0949314228073,10633.2551113089,6.74981789084691,9.09704883318198,23.3992002186291,37.0644956850296,1.6855083547335,0.446206673536276,0.0832135236018778,0,0,0,0,0,"placebo",41
17,0.000560571999066792,4.23702538348648e-08,121026.523073051,5364.85856941888,2.25721261631704e-05,0.0202743612094354,0.00269743495597067,0.000148299028915383,0.000313487906291807,6.98984683260478,11375.3912594238,5.67010673305367,7.01349837569791,21.6345237506582,37.4476838622438,1.63168509408239,0.437865118760644,0.0858942058592081,0,0,0,0,0,"placebo",41
17.5,0.000666725232078709,9.22992959780279e-09,22322.4318201761,2464.67852765096,8.08427937907375e-06,0.011488533289844,0.00170336127038435,1.55855291926076e-05,0.000253135814693302,4.08213014639328,12172.2993700196,4.65347365333075,5.1118892523894,19.6068035274275,37.6455532923485,1.56309785468745,0.429642751133288,0.0884299192320849,0,0,0,0,0,"placebo",41
18,0.000781877818329292,1.99313065855664e-09,4117.04802422533,1132.30202856579,2.89541058251483e-06,0.00651000550740856,0.00102073049343922,7.12693237751645e-06,0.000204330044658458,2.35039580163349,12990.8971401463,3.7571621530873,3.55844731342346,17.7691330231617,37.6768328728276,1.49739365027998,0.421574785687113,0.0908241071292356,0,0,0,0,0,"placebo",41
18.5,0.000905376179472767,4.36364105117872e-10,759.302678955783,520.192742910653,1.03700058399798e-06,0.00368890712713282,0.000596025980578529,4.12376178765139e-06,0.000164927539080726,1.36764225959468,13804.3071986693,3.00584513026066,2.38964791321785,16.1037000956646,37.5630476444703,1.43445129537897,0.413658323009851,0.0930831624882054,0,0,0,0,0,"placebo",41
19,0.00103751817057185,9.08975460080914e-11,140.032724875825,238.982606176575,3.71405084145966e-07,0.00209032508293146,0.000343335863254398,2.38340917966056e-06,0.000133120279165957,0.818073004802568,14595.9446160753,2.3965803135808,1.55645986713891,14.594361748899,37.3234691850637,1.37415469735447,0.405890518135306,0.0952132547196192,0,0,0,0,0,"placebo",41
19.5,0.00117884245134966,-1.96736821736161e-11,25.8244296408501,109.791393298298,1.33019921549421e-07,0.00118448558869597,0.000196328791326846,1.36599444631246e-06,0.000107445444913905,0.51195130455461,15356.6635647106,1.91309396143581,0.983744417439889,13.2264878953238,36.9753362250041,1.31639264307904,0.398268579520938,0.0972203326439958,0,0,0,0,0,"placebo",41
20,0.00132997291378554,-4.94008998550924e-12,4.76233001147085,50.439445166347,4.76415115521427e-08,0.000671190233902921,0.000111814192185542,7.78961630102339e-07,8.67214518350998e-05,0.341349035851677,16081.9990434363,1.53492227330939,0.610200328235512,11.9868196295964,36.5340542202707,1.26105859408032,0.390789768044669,0.0991101277685068,0,0,0,0,0,"placebo",41
20.5,0.00149158699091975,-7.14802819390691e-11,0.878206484920374,23.1724686951006,1.70629600788566e-08,0.000380330725312556,6.35387959658315e-05,4.42962032477244e-07,6.99940805463094e-05,0.245913575583911,16770.2913594951,1.24201105793833,0.380174442590277,10.8633407387051,36.0133758629623,1.20805049013654,0.383451396020501,0.100888157875615,0,0,0,0,0,"placebo",41
21,0.00166441128162654,-1.0694403656152e-12,0.161943333899969,10.6457020667667,6.11115387972642e-09,0.000215514826898391,3.6061213581053e-05,2.51501075185058e-07,5.64928416551597e-05,0.192089263635683,17421.5110521431,1.01665495367419,0.239004772285492,9.84516123843434,35.4255643276485,1.15727056106907,0.376250826232647,0.102559730895304,0,0,0,0,0,"placebo",41
0,0.000608113144898692,801372.582592904,29543973.9791176,316243.562043238,2.25548468038312e-05,0.0957509859105432,0.00811411660098673,0.225427209186576,0.00288205164110862,187.362081120093,2929.43432699383,43.0051967945686,89.6321357301227,17.5048758993056,12.2206749985616,1.01498744549543,0.227930891664487,0.00474931822601606,0,0,0,0,0,"ribavirin",41
0.5,0.000155710461631801,777185.955447516,28677207.3178645,307320.811907436,2.30735495202558e-05,0.0955876300622563,0.00810281265863742,0.218720522012451,0.00287143518356502,182.493012182193,2888.12572203563,43.0738745768978,88.1138536150173,17.971197300725,13.1911745779041,1.05286550077524,0.248036844758943,0.00578730886801559,0,0,0,0,0,"ribavirin",41
1,6.70626645851935e-05,752563.028001201,27793739.69686,298195.287936958,2.36345068402082e-05,0.0954017309341327,0.00808899639363905,0.211888688967506,0.00284626099929479,177.42671783247,2896.76017968271,42.8417910686457,86.2715870323815,18.4043897339311,14.1598661013249,1.08914842946532,0.267712705114044,0.00694448772240858,0,0,0,0,0,"ribavirin",41
1.5,4.97458769170463e-05,727548.94190924,26895156.4985945,288892.066213007,2.42382314403535e-05,0.0951956299521586,0.00807317032400393,0.204944105938935,0.0028090439117137,172.208212243344,2934.59866157044,42.3728848226095,84.2041154059951,18.8070345280507,15.1242068732,1.12390303371905,0.286872095953104,0.00822168681777759,0,0,0,0,0,"ribavirin",41
