"beta","p","c","delta_natural","delta_NK","delta_CD8","k_FI","E_max_IFN","EC50_F","k_CI","k_CF2","k_CC","K_CC","d_C","I_gate","k_PV","k_PC","d_P","k_KP","k_KC","d_K","k_LP","k_LC","d_L","Emax_RBV","EC50_RBV","Emax_FAV","EC50_FAV","psi","k_form","k_elim_RTP","CL_RBV","placebo_mortality","rbv_mortality","fav_mortality","combo_mortality","combo_RRR","rbv_RRR","placebo_Vpeak","placebo_VAUC","combo_VAUC"
1.17043118004178e-07,107.647539546536,2.42387113676609,0.0142377408328986,9.81495797989797e-06,0.000902906256848824,5.13313448032436,0.718957195554383,91.6582641262178,3.51212131121071,0.877295132265144,0.616467327967553,287.592088577221,5.29930757391822,10371.5118586609,0.37776238933249,0.155636880763774,0.731338476112388,0.0846658504757731,0.0444775162853087,1.08248083286406,0.332698126950363,0.0550461707056831,0.720875391476524,0.890935442679336,10.9746234157141,0.888917123844608,0.338487112572072,0.0358484059340073,4.15617406388458,0.768576033929416,6.56452215477194,0.0640153679282336,0.0229224060512659,0.0359970685609949,0.0215211585144249,0.66381262482859,0.641923388193851,46148009.0545008,609760806.329642,66180299.5779598
1.7916714196554e-07,56.4686875963426,2.52855427300991,0.0246738077250809,9.31999469798635e-06,0.000579876651737573,5.34275218790924,0.890961072642634,39.800041103017,1.82474235749999,1.56000379544587,0.597180218453621,122.188575284745,5.54705130057179,12130.9212603639,0.342940714410748,0.153844633935285,0.515667441763606,0.190903691486155,0.0412994292949895,0.561863936569278,0.128676193822751,0.107119029288928,0.373966961867677,0.688633788615096,8.31627497277953,0.895679129290182,0.378402795844448,0.140786743242347,1.88279362551871,2.28649898629091,4.14790257241191,0.0887031589722277,0.0242513620337637,0.0453091333849046,0.0180613554753236,0.796384303731748,0.726600920251819,23000230.0382646,293033829.1193,42000961.2515029
5.21800322754006e-08,70.3424172178884,2.68102690059097,0.0116993255451241,5.9923744148991e-06,0.00247038111226749,2.71663299601582,0.638710746523514,98.0604191663055,1.50252727869511,2.39545386498098,0.72637595883708,120.631126124383,4.09769655132408,10495.2662687832,0.761546418177146,0.0604047839516449,0.776850042644099,0.130485360694848,0.0881366679477283,0.838190709002921,0.309352892192047,0.0989330600396958,0.953905596779798,0.616523578203501,15.6584152104847,0.886972522581105,0.814219311053011,0.0955932979757402,1.91068136320424,1.59398170423819,7.0838889286313,0,0,0,0,NA,NA,0,0,0
1.13345227766175e-07,92.967915474577,2.5710461964539,0.00994388871778168,5.17896219446135e-06,0.000890874055643649,2.54007767320176,0.620500786417018,73.3387625187659,2.91419552386154,0.939518365641604,0.964636686913565,147.282726842064,6.07475019085423,8150.70677364687,0.546139684407717,0.105406371935699,0.791941919082961,0.109500455743891,0.0954192008697064,0.578220569028165,0.19742873990686,0.103058621948968,0.615266722963502,0.891323624542861,10.2816521004778,0.978640095302452,0.532706957145428,0.0279244160663453,2.00501140713074,1.05757753620883,5.43042265921255,0.0911363068372816,0.0218818913001966,0.0405587880482125,0.0186728144491542,0.795111135208788,0.759899297441739,38261281.7580937,525089974.727369,37846991.0093246
1.8376266695634e-07,87.836136663466,2.47234006076503,0.0206625805497537,5.3712431579379e-06,0.00271727311662789,3.34578914725867,0.79885207456423,47.9030086071065,2.72627261798911,0.837561558940999,0.6209047399275,134.00208061093,6.69680063938015,7239.8735378669,0.355130923116682,0.0803384317648957,0.644501472699185,0.263267160102541,0.0496805725535368,0.804904194252751,0.252483125313412,0.0521339665144664,0.732376700659609,0.656292918702435,8.44342409474357,0.961012364931644,0.529668187522183,0.0774957562313618,2.21133094701293,1.86690561161573,7.87098066301921,0.0936572188427013,0.0603752999068537,0.071968037817401,0.0563163523799085,0.3986971524908,0.355358821744911,35912085.2386566,341904964.230587,58523258.4055323
1.11163958603095e-07,50.6767548368591,3.02645106679098,0.0133899606369715,4.14622941121357e-06,0.00058531600062214,4.15341249981544,0.833448103562982,36.2405534090278,1.30706851261884,1.2663292870827,1.12630505705117,170.944931091141,4.65895911734816,10771.3658171517,0.71696413484065,0.0969524322733629,0.33885863909861,0.213633652986335,0.0253980004376194,0.502662600563235,0.326940154221504,0.137153525001877,0.522086066429847,0.592669253829844,10.5369932761808,0.99828343850668,0.74598437977346,0.242928482900349,1.22668655364127,0.840874372376774,5.74029759402524,0.115594531352496,0.000654999417664604,0.000721281633264076,0.000279018905424705,0.997586227461108,0.994333647015989,17875718.8654286,214787514.287646,67206.1341606064
1.37101062582993e-07,110.439698388439,2.62619446851626,0.0392255533269244,1.06417713549591e-05,0.00130311710991464,7.04760048017849,0.746202796543372,32.8812659771245,1.79143273802931,0.769193979070579,0.663210015577539,305.452659170729,5.62254046177945,17332.3676028911,0.698274708767849,0.135331847208044,0.717149829717089,0.083210373080114,0.0841239989901901,0.938757427761877,0.324470712363181,0.0430379877132866,0.954696784512129,0.560438187390626,4.29781347005374,0.898401689479417,0.516144331622769,0.0397390589248236,2.45485409347967,2.04484652021871,3.07050516285868,0.0804912735204241,0.0465055007722677,0.0582740707951218,0.0424550643004552,0.472550719554928,0.422229283520191,41748689.2223557,413652043.164966,79614667.1100853
8.27312874366701e-08,97.3283736989238,4.46541420522385,0.0160455020928984,2.49153982969248e-06,0.000546381852914919,5.32609003736724,0.720917542666068,50.7325773777336,1.8551576732487,1.2311927937628,1.17004663357862,157.922957739139,5.77157766484053,10977.8686801226,0.714208801212572,0.126661278337607,0.781681601918937,0.184322714784914,0.0814193611142465,0.702436975093076,0.145274891459325,0.0983268104077279,0.458350447737399,0.706177157341099,8.62347616633718,0.914362202832224,0.652703802300498,0.102691337479958,3.15625708049471,1.55869322296993,6.98825088516245,0.0920776635588159,0.00012619312682513,0.000223061794443944,0.000119020020117726,0.998707395306119,0.998629492518079,23180619.9171697,276041606.912466,58080.1048599992
1.54202484142537e-07,64.0286591756575,4.43239714302859,0.025476948395199,2.67193278647265e-06,0.00255637415126839,8.08567002740375,0.802977875842213,61.5148875387862,3.16566764609451,1.39287734702609,0.625322128867471,318.474383224597,4.62206875622294,5936.54966739611,0.532579837980953,0.102161635849795,0.606056944837843,0.105928323517331,0.0822543157998318,0.988315009717568,0.352050646912518,0.0460423629860546,0.391046121181722,0.598503360531491,5.50185246994579,0.992031800546975,0.61041151949318,0.255194599610338,3.81036786851524,2.11824380029003,3.53342918580946,0.0508095438344799,0.010479124091286,0.00150002980791342,0.000630192928560118,0.987596957559527,0.793756776769668,14643049.7482759,142266226.826127,987918.815488904
5.02545347845425e-08,52.9882434219482,3.06685756555332,0.023067293379421,6.25816123530833e-06,0.00136211142292661,3.9467121252011,0.864586299777613,51.6989356947623,3.00225132141293,2.55667604045138,1.1804976856254,205.670169798168,7.42717949847161,9405.56871366757,0.889367388665825,0.0551530525045604,0.727093006991032,0.271379131483133,0.0269111699867365,0.956234114407586,0.154306425982694,0.0923568995257136,0.516427722544826,0.769409451162008,8.94247329112751,0.969961308290845,0.614085490996444,0.0939185960172376,3.33039981117214,1.32097284041054,6.05034136188733,0,0,0,0,NA,NA,0,0,0
1.88512379370216e-07,176.752602567947,3.73548954140943,0.0603851664660452,3.21811871812149e-06,0.000491627904789154,2.91382480681714,0.745381104944741,25.375189883443,1.41457851129284,0.973457542631247,1.11747093903847,235.468340450985,4.89401006314297,6238.07018997839,0.707152523628537,0.106294949997564,0.363991026447098,0.205502523869878,0.0293499845574232,0.798850318197236,0.353977255738574,0.0493454295912996,0.512103999288619,0.504409149109301,4.41424489842233,0.893474032636432,0.363413145172711,0.0363457923798836,1.69664112768014,1.5519599224845,5.65840560916348,0.121957753137717,0.107335811246751,0.114176235395004,0.103941883282757,0.147722218485082,0.119893500124214,43703958.9068193,357127272.287268,73871613.3030829
1.44719288517573e-07,57.4140300574493,2.17143280151274,0.0111381844769359,1.26193501354052e-05,0.00106401825260765,3.33238274593311,0.897742477086853,53.7319168219601,1.06375164665841,0.793418106259611,0.685445495255491,179.085204706308,4.54447236381459,8463.86447184007,0.371481765502792,0.118116234559207,0.594711177708916,0.117335501808759,0.0361545020273369,0.745726802459302,0.100857241817862,0.0732935872850745,0.621654703625794,0.774989341040939,6.26348050708988,0.912915832807242,0.780159765816733,0.192826932240403,2.30579409313613,1.60128546402315,5.67713710196912,0.0702672157269611,0.0109022538951023,0.0277419905332466,0.00725918132124137,0.896691775159435,0.844845796402899,27846758.3725418,367243924.093023,41178431.3706542
7.20009043573808e-08,184.145242380431,3.67788740987226,0.0125213501231771,1.21469570643321e-05,0.0006987039309143,6.41763405534003,0.928059345102798,51.1576509056295,3.20472831608038,1.43222397374316,0.572427490456227,262.027417000543,4.43443009086231,18023.5252829351,0.354987713705098,0.0914664592526226,0.448611043029781,0.21398133452931,0.025436215971338,0.780727032422965,0.120931376486586,0.0723278374993445,0.397761423635093,0.576644157965096,12.8806674537321,0.895035308369791,0.927623354419551,0.13986247786384,3.90871525820963,1.62443541436929,7.00996076465514,0.111873251994824,0.0477201582056002,0.0714830324542877,0.0293373856726664,0.73776228768228,0.573444435066497,53151802.3045457,733107964.563121,131648299.275831
1.66862693852403e-07,159.143258516831,3.70116388922788,0.0272063686494685,2.96179938470101e-06,0.000756856068727184,3.03022453008439,0.682874942809908,29.507707476493,3.94666487371405,1.33564375262341,0.804305037534453,124.862801088153,5.3853672043408,9385.2087398924,0.46388015418022,0.0775435052771407,0.452663733036237,0.293022066676746,0.042522318505048,0.800636586363972,0.290491919043732,0.0761751477774895,0.921405995473394,0.635739782898871,7.76674527533811,0.949990524374035,0.672409756849133,0.112106993861286,3.52334137357729,1.69435684573707,5.1394266714215,0.115865846367162,0.0942003657363608,0.102241958292388,0.0895114478556407,0.227456142925914,0.186987635356724,43416864.721418,475603774.19233,70056962.3662656
9.20054010609479e-08,170.738214325565,2.64515242026263,0.0519332293945016,1.31979852407953e-05,0.00125636355630548,2.57632641988552,0.601287502979125,54.7055755851485,2.93205002559974,1.0825564505719,1.24790573054336,182.721655952791,4.56479026798246,16552.3571569034,0.25424022128958,0.0583685397737083,0.657043953817542,0.19430773741206,0.0331414318147936,0.908494644897732,0.103701683157451,0.0972455377049678,0.842616895028667,0.636471053713865,9.29230919574885,0.923868929373288,0.299060828308789,0.0920893738689251,2.89446760112643,2.09866789473714,3.66945916549685,0.0851458922652941,0.0482128009733062,0.0607050473983075,0.0441189140570264,0.481843305845426,0.433762455350322,62853247.1368669,574748756.316723,101812317.622908
7.96401026611467e-08,104.761533561452,4.39035900873272,0.0302674951209242,7.6361890200741e-06,0.000368300588741405,5.96621469346176,0.770795405654542,85.2390519471527,1.18820358016587,0.753455915892761,1.0133581165666,165.416436477559,3.89180733852867,17892.5603927166,0.275968636571282,0.0811044215237618,0.653171786840684,0.0940920770209489,0.0382588912346533,0.510515505382151,0.168202508957959,0.079039769039809,0.927656289757776,0.507632551063871,11.2830563742856,0.845806324942627,0.518565620566347,0.16450732084638,1.54310462434294,2.22322883355593,6.38787492290622,0.0539866958092743,0.0106701020840597,0.000155891340834669,5.27861720266429e-05,0.999022237400616,0.802356822841032,24703570.4600877,286219453.158106,121235.587405309
1.11974691657986e-07,152.899273306406,3.74812048639986,0.0127285914668357,6.17083973230272e-06,0.000375889005275505,3.93432233936606,0.641302386809893,89.312202247517,3.02833120165453,2.49774976695782,0.849032310986751,135.558723739518,5.99301148954144,8855.90786109001,0.579643640934154,0.170468508316721,0.599791857466158,0.202660209182246,0.0392080478554707,1.24494505241467,0.218673328627643,0.0471191013079962,0.847985797076246,0.812705133489603,4.6552672674983,0.949589617611717,0.825349761267588,0.142098145290415,1.23455413759779,0.882500122910246,5.72415404226614,0.100467072616851,0.0557148547473521,0.0728126775355957,0.0515929242150026,0.486469319039868,0.445441642757618,42937621.0333446,618660304.631686,67483080.1270406
1.94420379080578e-07,53.9019480192685,2.42991535383899,0.017324922819905,5.51793202548115e-06,0.000540947047098698,4.20149068554016,0.632140830838191,28.2060582638136,2.81572439016762,1.96634755969995,0.665936899943421,123.769584655957,5.98683497071682,7376.12476040916,0.866160676333272,0.159921396080694,0.398461043559893,0.120763454404296,0.0272318019074699,0.59948058903741,0.135718915472319,0.0502559586979494,0.44428071346421,0.854572766092213,9.48335342734447,0.836492156030086,0.458125547500409,0.059640643057032,1.52006279500884,0.754423969568131,5.7056527895816,0.109038913497827,0.039825059703133,0.073879556820156,0.0352652167223639,0.676581363560023,0.634762871110904,23156734.8541318,314599713.390886,33670455.7353625
1.44145277783872e-07,65.5423200757931,2.23671952962537,0.0123337202853377,9.01985446930426e-06,0.00157629470324775,6.6586411403775,0.859527790740182,89.660022734378,1.76889041389643,1.97817666856982,0.977807434032814,129.916307087227,5.48674169936754,17754.978989288,0.46723719096299,0.0506699932543658,0.37009358964029,0.0918848198058985,0.0822304383742922,0.497461333061782,0.233808860116651,0.0445562489767786,0.411697231796914,0.620860397242159,4.7905191980288,0.834111622037727,0.885305998283715,0.0581060921794386,2.83402097415189,0.811401250764566,3.37139139746061,0.0996554867002917,0.0336964938147591,0.0570579566161598,0.0209415333380205,0.789860708813746,0.661870159581886,30544701.0250567,373767110.439557,53207769.4004415
6.40575077857717e-08,62.5768436994973,2.29166892633472,0.0187120872466335,1.11396062018588e-05,0.000381652258674934,3.32158670630949,0.746879471041447,88.483043679448,1.00750293918484,2.36749481086165,0.843250461908702,130.254120949324,6.20449592714559,11231.6048331582,0.275366578147019,0.194705418078084,0.388237350227196,0.0879646705998184,0.0589105354549007,0.855055802586766,0.107189585482478,0.038521334832642,0.861067234333616,0.727437833002758,7.44868291231595,0.877171385384241,0.679465270115129,0.0691247915204057,1.69950059104301,1.26459239292632,3.41391470254129,0,0,0,0,NA,NA,0,0,0
1.49512715693975e-07,58.692333069674,2.72092754048323,0.0102808486991012,2.20807813362982e-06,0.00205939625999923,5.27176138925806,0.925684160906108,32.6420232265639,2.23296344508234,1.08451388730981,0.68421119508378,214.581764493126,5.42763745205485,19144.0785605894,0.88806773121988,0.144386005314806,0.648463606489161,0.141599934515255,0.0282006964975696,0.824636063338412,0.234553105214311,0.0412726634974936,0.595927530745212,0.742659255337233,4.43784105994382,0.958907168930104,0.395892144721223,0.0815498631920154,3.92529563698147,1.26722203249768,5.08065643623043,0.0923119164464145,0.0196456127369094,0.0473533184241829,0.00975616389146547,0.894313060902286,0.787182267542747,22630595.4100362,260733966.689262,13183302.0623047
7.13867310085299e-08,164.224140050947,2.39940907451162,0.042433051133447,3.1343518654071e-06,0.00243708859069033,8.18242526014739,0.777122704365712,57.6182154461995,1.71902810190942,2.47189955110364,1.0014010939525,250.99169003982,5.11989118343443,7122.94070323689,0.45330000855456,0.0634805228303032,0.429171217813714,0.11696431856876,0.0250519380303458,0.663001040857377,0.145633695513601,0.0456904771040435,0.437806432842916,0.641058467686048,4.33706653916503,0.908623071183815,0.39280583751388,0.118722213864741,3.09531476980978,2.07076897306324,4.5519691565211,0.111086909561683,0.0494067523914608,0.0753012641728218,0.0407192861482002,0.633446584220708,0.555242354059487,67068093.893613,615102888.346363,91734340.4038137
7.29380909064058e-08,120.144133749272,3.39290977609153,0.0239133007611971,1.74757561558038e-06,0.00261523723793676,5.45025184902694,0.929410242178371,28.7764637344565,1.94480393178053,1.93292438533383,1.25938349403821,158.721874693337,5.47365012432259,10458.0777562303,0.28569461096375,0.0707339063385928,0.61143281831374,0.0910790268060826,0.0317225366997275,0.958991735256886,0.37105282466738,0.0970798512848134,0.40068674488787,0.576214792033313,10.9963807207262,0.940057862762932,0.82647529286055,0.0641659335725972,1.94243050622471,0.665940615471961,5.04964621756814,0.0558574220900539,0.0129274061382414,0.00570018210249269,0.000667080585768459,0.988057440518952,0.768564218423834,36026211.5366901,352988050.901115,3229775.23294398
1.14145266086772e-07,158.56341198127,2.39774677919139,0.0122203057646178,2.5964562450357e-06,0.00205461861384271,2.56579706178488,0.653789165618966,43.3282839091276,2.80586184413999,1.23203272771039,0.715306534596526,172.791199229132,5.11757321706159,9881.49900864228,0.547829286125067,0.177554310727081,0.360596498101087,0.127306913038813,0.0344586440424952,0.692202359159859,0.199167263380298,0.0667305547424976,0.65787456936958,0.909420390681292,14.4164187117542,0.864810090848474,0.937873851789167,0.117886356278161,4.17426737541605,1.75686822650686,7.32873856863016,0.120478945976159,0.086396965402403,0.105565289072584,0.0845071445574345,0.298573340987253,0.28288743977309,67721078.2738004,744706318.489325,108503414.870984
5.75152444743221e-08,105.070373167863,4.24417567635078,0.0295150737816642,3.07075731827789e-06,0.00262627779247634,3.1938919815184,0.720129610358678,47.8020986042999,1.21201810330241,1.72875350315682,0.773600135943445,162.171027629805,8.00936428787553,9516.1228848385,0.313758116925831,0.175281520089838,0.671160186590758,0.0808435020530238,0.0960943170145515,0.668195328740138,0.136297594365512,0.0697837040457286,0.720937613183405,0.782886337911484,10.7324352305969,0.893019044884182,0.319497440814401,0.0274410987606504,2.38962864305932,0.676021576328522,3.19541089385828,0,0,0,0,NA,NA,0,0,0
1.66630473256458e-07,69.4661718135131,2.24032330322456,0.0287802268443297,5.55219644024415e-06,0.000542564942073414,3.74704050762584,0.610062148827638,96.6807678174224,1.20881565636638,1.43629845929642,0.569926206986287,158.528667049037,4.02856347471089,11478.8151976881,0.645751765068364,0.0802964328531765,0.573631879335444,0.0782793068904942,0.0746320001991476,1.21546965634444,0.248041556439054,0.131018022524728,0.752866389675548,0.513308414512452,5.94547700913852,0.994046213031364,0.592974234989434,0.246292454827906,4.48067121057394,1.90654065025167,3.07636471297422,0.068717355941436,0.0293466670775239,0.0370067830299076,0.0237731180564682,0.654044924593306,0.572936608583508,31438574.5029406,386270418.940495,51855464.8203556
1.18835703382377e-07,75.5380763889996,2.61819452181341,0.0873976434577028,3.11589270509956e-06,0.00115615134729076,9.71472810039956,0.644519594406587,42.7761977911364,3.60849556334659,0.969313636200125,1.21130479792317,224.424349806608,6.94034259624555,6975.60485470692,0.796864034003195,0.0641628242835783,0.336383655580331,0.118409124473356,0.0350598464958853,0.803951638760069,0.110318843644551,0.0787065474425068,0.379310528624609,0.679837475483648,4.50007793505614,0.928501136228578,0.52474727002487,0.0491028438089386,1.87048698742058,1.44625406282798,3.94466235305886,0.101419999555705,0.0309456295165191,0.0589042728581977,0.0122965480948243,0.878756180746477,0.694876457778704,26640466.048706,215361472.044587,19419830.8098733
1.5208962009042e-07,86.550552632554,3.67494758408576,0.0102493639569835,3.12895540091744e-06,0.00264810057782748,2.97855011398122,0.812857933341779,31.6610948434561,1.07044063068146,0.799295505293041,0.826650044805897,153.337641735134,7.97558336059976,11885.3845754621,0.349285432095667,0.189671437449414,0.716738789428582,0.173676471552869,0.0503447017164629,0.498085859322818,0.333326539169782,0.0612935602350696,0.606835767039221,0.676892303200294,15.4747802020834,0.861047563769181,0.852293488035842,0.0495651122100981,2.01685145711521,1.68073675902419,4.00518353878188,0.0806970920457034,0.0219117589358837,0.0424162224227025,0.0176592187223583,0.781166603719043,0.728469039213039,24696127.4102793,265811962.558841,42444305.2741461
6.13811518041634e-08,56.8293802951344,2.67507346027979,0.0380189113283765,8.17340681956765e-06,0.00125369315643915,2.95818572441069,0.628927919903091,62.8125932379964,2.26335420504587,1.5353602813596,1.15196424326799,193.66014913337,6.19706023465871,5373.57602658658,0.772632096050466,0.0554757903483931,0.481128125964949,0.122998292867022,0.0365788166163307,1.00535064293141,0.202974324821239,0.107745914437484,0.44665589095181,0.839354775363561,11.5427580480854,0.889750487769305,0.627784643242399,0.149167275344699,3.15992469932633,1.30628469988361,4.6850716855752,0,0,0,0,NA,NA,0,0,0
9.49169953880197e-08,107.432081705025,2.81596775872389,0.0378248177742338,1.37407980101472e-05,0.00292090538671409,7.15657597302443,0.666868147714776,67.6161583352854,1.23868810495181,2.88309656234603,1.08690290058146,280.102985483378,4.26658062014704,19339.1741596447,0.732879230961549,0.0949262261169794,0.552573553909099,0.126721444594403,0.0472274991498192,0.845430895697074,0.389661415257657,0.0579164250308379,0.54595329291434,0.579609943227705,5.42292893687614,0.88916126752166,0.654435558304183,0.0386421985624617,1.71724589693991,0.898835090068453,4.12949730724117,0.100627440083354,0.0346583517354312,0.0500950588083127,0.0193522151826451,0.80768451262782,0.655577527295514,37815925.3071446,339946790.72424,48212645.8417469
1.17405673059207e-07,101.405234941609,3.896091796911,0.0255672007754903,6.07897171647732e-06,0.00129957236002532,7.01428615916517,0.858068611396151,43.9712786500132,2.73506077341478,1.83507943296227,0.836266946314953,123.190409907148,5.08358467735645,11944.963942714,0.573944505356529,0.0855376779981616,0.539558815151159,0.123224857206623,0.0790950919171028,0.658625018058874,0.339889371048185,0.0699594942699813,0.420769918702879,0.893920414516872,11.4252095296385,0.989927137816037,0.651153294316472,0.0365211180453281,3.38671594107126,1.95000029548509,6.31625898985392,0.0927300154600642,0.0141596242037995,0.0670348866990088,0.00949942493087775,0.897558251405999,0.847302686907266,26903441.9370149,306884433.561999,13277707.6770447
1.49181848530134e-07,187.697931886378,3.47377521214264,0.0615696233588877,9.49156150810499e-06,0.000423507344296904,5.21615927763366,0.645333273140058,54.8479807810639,1.99703893621229,1.95467324987019,0.666502463190256,305.17032659134,6.81901593295492,17014.5771472303,0.317745155076249,0.052011564685664,0.549656852158157,0.150314699654516,0.0442475555632685,0.852335107486449,0.1639166389555,0.0582935226103764,0.891430965097185,0.699222358671926,4.65994824438419,0.890172664543288,0.591908558577442,0.162713356166548,1.66646099393607,1.93480000984425,4.39431730132855,0.0860516608459747,0.0621303993002752,0.0721478458032771,0.0597422459196607,0.305739769199873,0.27798721501165,51060322.0884461,422335683.497598,80948905.6696309
7.67228057845785e-08,76.5501720538519,2.41863396081802,0.0438074995154108,1.01601787698556e-05,0.00100030258936267,4.8306609528016,0.795231135491711,74.6315413571752,1.8667481142387,1.27803454374331,0.696751050052627,253.624890178359,6.37928046173725,9001.90964376608,0.577240533649912,0.098787183436032,0.572482996291422,0.225821622592626,0.0343375084455551,1.08043479924116,0.207721568920888,0.092121691525232,0.368385585295209,0.730509627644735,9.00055549586886,0.935752188473202,0.29588741146358,0.0617964482472599,2.07430765296691,0.878880462563682,6.17549064527003,0.0975531595191916,0.0210395875288263,0.00157618940162319,0.00058025063666017,0.99405195444699,0.784326949198532,31306957.6151395,322193574.781007,536376.206868602
8.94491243393467e-08,162.295261182821,2.99480257494309,0.0164695042707649,1.90571322124968e-06,0.000339923054720474,9.79822797249673,0.83094305958783,47.357914632328,2.57758314316187,1.34380389801423,0.736406842703476,288.646426558641,4.5957947364406,15440.3475512031,0.954044874692028,0.162157252593874,0.444604300259122,0.128059943000475,0.0576567294273896,0.709709728103724,0.122185500993142,0.11662420213233,0.457429287745368,0.527258345434936,8.14203425723886,0.938673045469363,0.85009199131978,0.0391269684520887,4.23636453586432,0.924995546229424,6.63087389186927,0.124202529226295,0.0850772976960884,0.0999347570883233,0.0739516369296208,0.404588317240449,0.315011552292314,56640818.7265753,797809558.535042,103046379.77399
5.6211327818335e-08,127.412984546102,3.06185743363575,0.0509576571786962,1.42838188330781e-05,0.00125874534343644,2.96282980831191,0.807866313219271,27.6296641092791,2.55889721595472,2.54038757861309,1.24105913272839,300.645174085485,4.78442950113718,9534.72996925288,0.260210875398303,0.158639922769247,0.44169184609657,0.214408994749232,0.033120014613291,0.811409408901741,0.242214618800012,0.0578682340887057,0.670029158612567,0.597472275112497,6.84410183304066,0.896130408167323,0.347717844247476,0.271880810312124,1.3127067671447,1.32640098340197,3.25811051362928,0.0911399408280371,0.0235295831621062,0.0012800696140431,0.000311740783974998,0.996579537125625,0.741830168548147,40607358.1994165,390751089.685134,561166.61521512
1.89196283947585e-07,139.974333584495,2.85866256380828,0.022365296756699,2.32531928084959e-06,0.000714127297747141,9.05010062614512,0.562965301956832,38.3365669623463,3.58078800870474,1.20143629071511,1.22285698135636,126.220839579447,4.5210549833662,13656.541286429,0.328616440306828,0.161484497484965,0.304609653070861,0.113625843697138,0.0322333079390329,1.23626474918221,0.216631018330791,0.11330480839833,0.524368162413815,0.816167431104044,5.78667394319103,0.932930840092073,0.380529261263642,0.0438014758623355,1.85253830721376,1.79471753653365,3.14844515089768,0.0908792693825347,0.0586351692197373,0.0712702690595756,0.0564489153699527,0.378858173558323,0.354801489733302,49265977.1066643,569020563.429493,78204200.5067251
1.65636659169705e-07,147.335246194671,4.40965797128323,0.0111764323577378,1.0711761513393e-05,0.000671602444437035,3.38567614245796,0.589935027211771,35.1684673947823,2.54436861114154,2.76499996036935,0.576650046848909,150.666047119133,7.02005438412566,17983.0843320489,0.258733361881735,0.0824555309083955,0.674074426349969,0.218568738709925,0.0972574022604255,1.20734441795402,0.256863084379475,0.0464014012225115,0.854609896434345,0.805963617444031,15.0588269388289,0.963679928221425,0.546905321264779,0.0360802615168924,2.753706558394,1.33387881015905,4.84188971482471,0.0676782346871724,0.00820720062672654,0.0313397882737269,0.00465196023566284,0.931263570080315,0.878732052266692,35013259.9584281,498170155.637458,38793240.0959299
8.81618050939074e-08,105.635419857419,2.96880119703339,0.0495248475845075,8.45272737977115e-06,0.00130048484786587,2.5544543721625,0.679581611779927,27.7878977748334,3.50629584264387,1.94195619531026,0.922728616149711,165.165479293243,4.53219274786244,12986.1609251246,0.264627679953575,0.158309358285529,0.679839896770124,0.25235778890039,0.0320089849267117,0.705595785598276,0.230634124840448,0.0742733428825051,0.430012189652546,0.733135813682284,5.18931202678203,0.857027264107968,0.979819218741566,0.202007102764628,1.85914204216128,1.18660525950358,4.93672829484267,0.0849085455171922,0.0159964966431091,0.0380891540110317,0.00553432930076239,0.934820114194021,0.811603219138053,35058561.6297884,341759622.398939,33353435.7132959
9.04850900466047e-08,94.8310131612312,2.48066801354662,0.0177978221140481,8.34249219102956e-06,0.00139364971669886,7.21138246046028,0.914152486429078,27.7322528958058,1.55649016328472,1.22555141664245,0.963242012763257,250.481242572779,7.18240898369997,14549.0213923085,0.815441401439041,0.0966939654496991,0.479129845208441,0.0944601384171035,0.0399629790188162,0.642112962877727,0.102660507969418,0.109700155459995,0.953315599183111,0.508095304410615,10.394088306459,0.93119600243372,0.836391834260259,0.149666601206824,4.14450079053634,0.717992316633185,3.4008420714841,0.106097643219325,0.0438658225753057,0.0433896967615424,0.0114285245675318,0.89228295539132,0.586552337598807,39737550.9378395,474453079.301462,38182554.1253096
1.82026040697435e-07,58.1747334378894,4.04053730846693,0.015499844871498,2.30737089603051e-06,0.00298551075576057,3.06015118451109,0.706752838189019,35.2425686612988,1.03594195231151,1.99127919005274,0.53709076023514,184.462697030488,4.80999378748473,11780.5607658759,0.746526464760266,0.187768747076048,0.465029116746164,0.194879766245486,0.0290698765685741,0.960661851420739,0.16205405969784,0.086469376243662,0.638408856064347,0.52770741834584,8.71061057054524,0.961527379116753,0.60444379690598,0.0220038670518152,1.76973048613658,1.30941316009371,5.21590948751616,0.0845769382304091,0.0245529883083565,0.0492099725780959,0.0059222283852889,0.929978212628657,0.709696415807015,14872826.7015815,147852254.512099,13203736.4602982
1.05967392358085e-07,95.1619262684812,2.11683667290933,0.0196750645354474,1.87335843353114e-06,0.000334160830870365,8.13153644475798,0.917878597583051,29.9963333690797,1.43412770271179,2.68361190561397,0.711915301102679,264.537426704494,4.16758790046533,19432.6810052905,0.374869438045022,0.115530272499661,0.385667441987656,0.189423588210995,0.0859053575179777,0.68573961907604,0.278547195919644,0.128675292855309,0.631091266962112,0.708561716034662,7.92069467814446,0.994205153879482,0.642238497807413,0.0928580838504975,2.61352799813515,0.968300737578459,5.47953050951163,0.112934388421102,0.0436234687864594,0.0656918988210262,0.0331001242053676,0.7069083680522,0.613727320824555,46497496.0065844,644457775.32371,58059053.4279973
